id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
IVZYAKMXOFALJS-UHFFFAOYSA-N__ULLUEVQGVZGWKG-UHFFFAOYSA-N,IVZYAKMXOFALJS-UHFFFAOYSA-N,ULLUEVQGVZGWKG-UHFFFAOYSA-N,Cn1ccc2c3c(N)nc(N)nc3cc(-c3ccsc3C=O)c21,O=Cc1oc2c3c1OP(=O)(O2)O3,Cn1ccc2c3c(N)nc(N)nc3cc(-c3ccsc3C(=O)C(O)c3oc4c5c3OP(=O)(O4)O5)c21,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_IVZYAKMXOFALJS-UHFFFAOYSA-N__ULLUEVQGVZGWKG-UHFFFAOYSA-N.xyz,-101.090843248991,-8.808,-8.5407,0.2673,6.574,1.8235,-4.19875,2.37525,3.711083,14.214,0.212492,-0.375525,0.10746,-0.439034,0.318316,1.748401,0.956328,0.997181,0.015723,-0.00215,0.006787,0.017873,-0.002071,-0.004744,-0.003407,0.002673,69.5251,71.465,71.8779,7.8441,2.4233,9.6823,572.0348,22.7503,1.9769,117.13,7.8009,,,,,,,,,,,,,,,,,-62.676486103785,-38.066846753523,-100.893900650067,-94.4827,-1364.593894413276,-983.753016433896,-2348.479534571162,-83.2226
ULLUEVQGVZGWKG-UHFFFAOYSA-N__IVZYAKMXOFALJS-UHFFFAOYSA-N,ULLUEVQGVZGWKG-UHFFFAOYSA-N,IVZYAKMXOFALJS-UHFFFAOYSA-N,O=Cc1oc2c3c1OP(=O)(O2)O3,Cn1ccc2c3c(N)nc(N)nc3cc(-c3ccsc3C=O)c21,Cn1ccc2c3c(N)nc(N)nc3cc(-c3ccsc3C(O)C(=O)c3oc4c5c3OP(=O)(O4)O5)c21,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_ULLUEVQGVZGWKG-UHFFFAOYSA-N__IVZYAKMXOFALJS-UHFFFAOYSA-N.xyz,-101.003844807602,-9.4192,-9.1111,0.3081,6.6579,2.3601,-4.509,2.1489,4.730579,16.344,0.212041,-0.343082,0.113994,-0.438427,0.317026,1.848341,0.955503,0.998607,-0.001318,-0.004839,-0.003079,0.003521,-0.005583,-0.00535,-0.005467,-0.000233,118.4859,81.2913,72.4382,5.7992,2.8111,6.9684,595.2855,22.5471,2.1532,111.1979,-11.2896,,,,,,,,,,,,,,,,,-38.066846753523,-62.676486103785,-100.811698492452,-42.9001,-983.753016433896,-1364.593894413276,-2348.356928727009,-6.2863
VSTJAAPHHYLWBD-UHFFFAOYSA-N__JCXRZCYUGQGBES-UHFFFAOYSA-N,VSTJAAPHHYLWBD-UHFFFAOYSA-N,JCXRZCYUGQGBES-UHFFFAOYSA-N,Nc1nc(Cl)c(C=O)c(NCC2(CO)CCC2)n1,O=Cc1cccc(OCCCN=C2NS(=O)(=O)c3cscc32)c1,Nc1nc(Cl)c(C(=O)C(O)c2cccc(OCCCN=C3NS(=O)(=O)c4cscc43)c2)c(NCC2(CO)CCC2)n1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_VSTJAAPHHYLWBD-UHFFFAOYSA-N__JCXRZCYUGQGBES-UHFFFAOYSA-N.xyz,-123.485339802936,-10.4233,-8.1651,2.2582,7.2668,1.5491,-4.40795,2.85885,3.398224,7.325,0.211957,-0.417287,0.093913,-0.436572,0.313697,1.698491,0.951039,1.017923,0.036831,0.004533,0.020682,0.032298,-0.002805,-0.000134,-0.00147,-0.002671,63.8172,75.078,69.535,4.6645,2.9034,10.9047,736.6872,23.4499,2.0006,117.1195,21.17,,,,,,,,,,,,,,,,,-55.430860878861,-67.645882051119,-123.085107208467,-5.2487,-1257.6945360699558,-1786.600028865168,-3044.2821515786773,7.7895
JCXRZCYUGQGBES-UHFFFAOYSA-N__VSTJAAPHHYLWBD-UHFFFAOYSA-N,JCXRZCYUGQGBES-UHFFFAOYSA-N,VSTJAAPHHYLWBD-UHFFFAOYSA-N,O=Cc1cccc(OCCCN=C2NS(=O)(=O)c3cscc32)c1,Nc1nc(Cl)c(C=O)c(NCC2(CO)CCC2)n1,Nc1nc(Cl)c(C(O)C(=O)c2cccc(OCCCN=C3NS(=O)(=O)c4cscc43)c2)c(NCC2(CO)CCC2)n1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_JCXRZCYUGQGBES-UHFFFAOYSA-N__VSTJAAPHHYLWBD-UHFFFAOYSA-N.xyz,-123.477092331593,-10.17,-7.8466,2.3234,7.0595,1.2044,-4.13195,2.92755,2.915921,6.956,0.21241,-0.371004,0.095226,-0.443425,0.318024,1.795541,0.94688,1.003787,0.043158,0.003166,0.023162,0.039992,-0.00257,-0.002052,-0.002311,-0.000518,56.0787,72.0689,73.3449,10.2748,1.8994,10.9934,770.117,22.7222,2.0029,118.0476,8.0703,,,,,,,,,,,,,,,,,-67.645882051119,-55.430860878861,-123.085355762507,-5.4046,-1786.600028865168,-1257.6945360699558,-3044.289799591108,2.9903
LKRVJVTZWTXYQC-UHFFFAOYSA-N__RNXFRHQYIRLABD-UHFFFAOYSA-N,LKRVJVTZWTXYQC-UHFFFAOYSA-N,RNXFRHQYIRLABD-UHFFFAOYSA-N,O=Cc1c(Cl)cncc1OCC1=C(c2ccnn2CC(F)(F)F)COCC1,O=CC1CC(CF)Cc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,O=C(c1c(Cl)cncc1OCC1=C(c2ccnn2CC(F)(F)F)COCC1)C(O)C1CC(CF)Cc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_LKRVJVTZWTXYQC-UHFFFAOYSA-N__RNXFRHQYIRLABD-UHFFFAOYSA-N.xyz,-156.551303344649,-9.2619,-8.3642,0.8977,6.4352,1.297,-3.8661,2.5691,2.908943,8.384,0.230493,-0.345615,0.088014,-0.449559,0.318298,1.8361,0.966357,1.000247,0.044324,0.00234,0.023332,0.041984,-0.002036,-0.00237,-0.002203,0.000334,58.2998,75.23,85.0721,11.821,4.7599,8.6358,843.7289,23.5526,2.0224,117.2959,24.166,,,,,,,,,,,,,,,,,-83.542965904675,-72.468612332027,-156.022489365511,-6.8468,-1806.319499055002,-1151.338635337619,-2957.653786207302,2.7285
RNXFRHQYIRLABD-UHFFFAOYSA-N__LKRVJVTZWTXYQC-UHFFFAOYSA-N,RNXFRHQYIRLABD-UHFFFAOYSA-N,LKRVJVTZWTXYQC-UHFFFAOYSA-N,O=CC1CC(CF)Cc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,O=Cc1c(Cl)cncc1OCC1=C(c2ccnn2CC(F)(F)F)COCC1,O=C(C(O)c1c(Cl)cncc1OCC1=C(c2ccnn2CC(F)(F)F)COCC1)C1CC(CF)Cc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_RNXFRHQYIRLABD-UHFFFAOYSA-N__LKRVJVTZWTXYQC-UHFFFAOYSA-N.xyz,-156.553481073154,-9.9096,-7.7958,2.1138,6.8928,1.1065,-3.99965,2.89315,2.764668,4.156,0.220012,-0.352095,0.103371,-0.433582,0.319795,1.845269,0.944843,1.014102,0.031005,-0.00298,0.014013,0.033985,-0.004431,-0.001216,-0.002824,-0.003215,44.2961,80.9437,75.279,9.5385,2.773,10.2503,854.3172,23.4551,2.0346,117.1605,-5.5403,,,,,,,,,,,,,,,,,-72.468612332027,-83.542965904675,-156.028716712025,-10.7546,-1151.338635337619,-1806.319499055002,-2957.670382781104,-7.686
DRINIGIPYHGHPU-UHFFFAOYSA-N__LNVSLFDPHUEAMN-UHFFFAOYSA-N,DRINIGIPYHGHPU-UHFFFAOYSA-N,LNVSLFDPHUEAMN-UHFFFAOYSA-N,CCn1c(-c2c(F)cc(F)cc2F)c(-c2noc(C=O)c2Br)cc(Cl)c1=O,CCCCc1cn(-c2c(C=O)ccn2CC)c(=O)n1CC1(c2cccc(-c3nn[nH]n3)c2)C=CNC=C1,CCCCc1cn(-c2c(C(O)C(=O)c3onc(-c4cc(Cl)c(=O)n(CC)c4-c4c(F)cc(F)cc4F)c3Br)ccn2CC)c(=O)n1CC1(c2cccc(-c3nn[nH]n3)c2)C=CNC=C1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_DRINIGIPYHGHPU-UHFFFAOYSA-N__LNVSLFDPHUEAMN-UHFFFAOYSA-N.xyz,-186.540414767018,-9.4474,-8.7185,0.7289,6.5059,1.9704,-4.23815,2.26775,3.960294,4.081,0.211643,-0.32509,0.105887,-0.437326,0.333477,1.819816,0.959515,1.016638,0.029399,-0.000845,0.014277,0.030244,-0.001271,-0.004189,-0.00273,0.002918,69.7802,75.7914,68.8455,5.3945,2.3931,11.3116,1023.0278,24.3036,2.6598,85.2518,7.6282,,,,,,,,,,,,,,,,,-81.700480322605,-104.239555793298,-185.948073896662,-5.0438,-4322.061809098097,-1634.936592074489,-5956.997743360612,0.4128
LNVSLFDPHUEAMN-UHFFFAOYSA-N__DRINIGIPYHGHPU-UHFFFAOYSA-N,LNVSLFDPHUEAMN-UHFFFAOYSA-N,DRINIGIPYHGHPU-UHFFFAOYSA-N,CCCCc1cn(-c2c(C=O)ccn2CC)c(=O)n1CC1(c2cccc(-c3nn[nH]n3)c2)C=CNC=C1,CCn1c(-c2c(F)cc(F)cc2F)c(-c2noc(C=O)c2Br)cc(Cl)c1=O,CCCCc1cn(-c2c(C(=O)C(O)c3onc(-c4cc(Cl)c(=O)n(CC)c4-c4c(F)cc(F)cc4F)c3Br)ccn2CC)c(=O)n1CC1(c2cccc(-c3nn[nH]n3)c2)C=CNC=C1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_LNVSLFDPHUEAMN-UHFFFAOYSA-N__DRINIGIPYHGHPU-UHFFFAOYSA-N.xyz,-186.558280318163,-9.3206,-7.7353,1.5853,6.3942,1.2539,-3.82405,2.57015,2.844845,6.823,0.225295,-0.385684,0.098179,-0.418785,0.314691,1.774508,0.892649,1.017696,0.033242,0.002326,0.017784,0.030916,-0.001157,-0.000388,-0.000772,-0.000769,61.2483,77.0505,68.227,9.5281,2.4331,12.6197,956.4588,24.973,2.4826,102.6861,50.5657,,,,,,,,,,,,,,,,,-104.239555793298,-81.700480322605,-185.96494556469,-15.6309,-1634.936592074489,-4322.061809098097,-5957.004859285558,-4.0525
FVVRWNVXZLVBIF-XZOWNBSXSA-N__NLXASJVETPACMT-OAQYLSRUSA-N,FVVRWNVXZLVBIF-XZOWNBSXSA-N,NLXASJVETPACMT-OAQYLSRUSA-N,C=CC(=O)N1CC(Nc2ccc(/C=C\N(C)CCC)c(C=O)n2)(/C(C(=C)F)=C(\Cl)C(=C)Cl)C1,CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,C=CC(=O)N1CC(Nc2ccc(C=CN(C)CCC)c(C(=O)C(O)c3c[nH]c4ccc5c(c34)CC(N(CCC)CCCCN3C(=O)CC(C)(C)CC3=O)CC5)n2)(C(C(=C)F)=C(Cl)C(=C)Cl)C1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_FVVRWNVXZLVBIF-XZOWNBSXSA-N__NLXASJVETPACMT-OAQYLSRUSA-N.xyz,-196.534023106209,-9.0049,-7.8778,1.1271,5.9551,1.3547,-3.6549,2.3002,2.903724,6.475,0.201436,-0.422865,0.096492,-0.459513,0.310462,1.69925,0.950594,0.991305,0.028196,0.003667,0.015932,0.024529,-0.001166,1.7e-05,-0.000574,-0.001183,76.0634,82.1457,83.6534,7.178,4.2821,11.6842,1074.7693,24.2315,1.9062,119.4294,-0.2614,,,,,,,,,,,,,,,,,-98.371005479297,-97.27399333637,-195.647888827547,-1.8135,-2320.01244432371,-1440.6094164150072,-3760.601752658714,12.618
NLXASJVETPACMT-OAQYLSRUSA-N__FVVRWNVXZLVBIF-XZOWNBSXSA-N,NLXASJVETPACMT-OAQYLSRUSA-N,FVVRWNVXZLVBIF-XZOWNBSXSA-N,CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,C=CC(=O)N1CC(Nc2ccc(/C=C\N(C)CCC)c(C=O)n2)(/C(C(=C)F)=C(\Cl)C(=C)Cl)C1,C=CC(=O)N1CC(Nc2ccc(C=CN(C)CCC)c(C(O)C(=O)c3c[nH]c4ccc5c(c34)CC(N(CCC)CCCCN3C(=O)CC(C)(C)CC3=O)CC5)n2)(C(C(=C)F)=C(Cl)C(=C)Cl)C1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_NLXASJVETPACMT-OAQYLSRUSA-N__FVVRWNVXZLVBIF-XZOWNBSXSA-N.xyz,-196.526050021095,-8.8546,-8.0077,0.8469,5.7871,1.4415,-3.6143,2.1728,3.006067,5.443,0.210822,-0.413725,0.090967,-0.450408,0.314221,1.71077,0.932595,1.00504,0.011339,-0.002255,0.004542,0.013594,-0.00114,-0.00384,-0.00249,0.0027,82.5045,75.2906,68.6743,9.8768,4.7165,10.874,1191.1097,23.0504,1.9106,120.5258,-9.7359,,,,,,,,,,,,,,,,,-97.27399333637,-98.371005479297,-195.649632720491,-2.9078,-1440.6094164150072,-2320.01244432371,-3760.610582840735,7.077
QPVDOEMIUPTLQM-UHFFFAOYSA-N__NQZJSCYCZWGJCM-DEHCKPKBSA-N,QPVDOEMIUPTLQM-UHFFFAOYSA-N,NQZJSCYCZWGJCM-DEHCKPKBSA-N,O=Cc1c(-n2ccnc2)c2cc3c4c(c2oc1=O)CCCN4CCC3,C[C@@H]1CC[C@@H](c2nc3cc(Cl)ccc3o2)CN1C1(n2nccn2)C=CC(F)=CC1C=O,CC1CCC(c2nc3cc(Cl)ccc3o2)CN1C1(n2nccn2)C=CC(F)=CC1C(O)C(=O)c1c(-n2ccnc2)c2cc3c4c(c2oc1=O)CCCN4CCC3,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_QPVDOEMIUPTLQM-UHFFFAOYSA-N__NQZJSCYCZWGJCM-DEHCKPKBSA-N.xyz,-160.289432916561,-9.8201,-8.3928,1.4273,6.7856,1.5922,-4.1889,2.5967,3.378689,15.028,0.225014,-0.339168,0.097775,-0.440969,0.323056,1.836315,0.951638,1.02519,0.019313,-0.001004,0.009154,0.020317,-0.002333,-0.000458,-0.001396,-0.001875,79.0118,78.5734,84.856,8.8524,2.8039,10.7747,901.7496,23.3956,2.0128,116.8274,-10.2906,,,,,,,,,,,,,,,,,-70.155797115714,-89.537613844771,-159.706790565372,-8.3958,-1123.98106246111,-1834.872879902276,-2958.867794166307,-8.6921
CQMKAAYYGYCZQK-OYEZDFTHSA-N__UDWWPNAYVMKKLY-SDQPKGBYSA-N,CQMKAAYYGYCZQK-OYEZDFTHSA-N,UDWWPNAYVMKKLY-SDQPKGBYSA-N,O=CC(CN[C@@H]1C(=O)NC[C@H]1O)Cc1c(-c2ccc(F)cc2)[nH]c2c(F)c(F)ccc12,N/C=C\N(N)C[C@H]1CN(c2ccc(-n3ccc(C=O)c3)c(F)c2)C(=O)O1,NC=CN(N)CC1CN(c2ccc(-n3ccc(C(O)C(=O)C(CNC4C(=O)NCC4O)Cc4c(-c5ccc(F)cc5)[nH]c5c(F)c(F)ccc45)c3)c(F)c2)C(=O)O1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_CQMKAAYYGYCZQK-OYEZDFTHSA-N__UDWWPNAYVMKKLY-SDQPKGBYSA-N.xyz,-169.670281698585,-9.4205,-7.1789,2.2416,6.4129,0.738,-3.57545,2.83745,2.252699,2.431,0.231732,-0.357959,0.096644,-0.447539,0.295432,1.850704,0.951059,0.982309,0.02139,0.000395,0.010892,0.020995,-0.001745,-0.000427,-0.001086,-0.001318,63.6564,77.4314,67.8485,4.8099,2.4267,13.3939,881.9945,23.9219,4.2654,32.6089,151.3434,,,,,,,,,,,,,,,,,-92.226500548187,-76.87474202561,-169.111010613396,-6.1295,-1539.647256936122,-1257.675076091508,-2797.309600706036,7.9897
NQZJSCYCZWGJCM-DEHCKPKBSA-N__QPVDOEMIUPTLQM-UHFFFAOYSA-N,NQZJSCYCZWGJCM-DEHCKPKBSA-N,QPVDOEMIUPTLQM-UHFFFAOYSA-N,C[C@@H]1CC[C@@H](c2nc3cc(Cl)ccc3o2)CN1C1(n2nccn2)C=CC(F)=CC1C=O,O=Cc1c(-n2ccnc2)c2cc3c4c(c2oc1=O)CCCN4CCC3,CC1CCC(c2nc3cc(Cl)ccc3o2)CN1C1(n2nccn2)C=CC(F)=CC1C(=O)C(O)c1c(-n2ccnc2)c2cc3c4c(c2oc1=O)CCCN4CCC3,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_NQZJSCYCZWGJCM-DEHCKPKBSA-N__QPVDOEMIUPTLQM-UHFFFAOYSA-N.xyz,-160.29920976973,-9.802,-8.0148,1.7872,6.6152,1.4828,-4.049,2.5662,3.194295,10.731,0.232093,-0.365087,0.104945,-0.444094,0.325764,1.840511,0.921339,1.017484,0.015805,0.004455,0.01013,0.01135,-0.002007,0.001614,-0.000197,-0.003621,86.3164,84.1479,74.876,6.2695,3.8292,12.9832,968.9401,22.7593,3.964,57.5564,152.465,,,,,,,,,,,,,,,,,-89.537613844771,-70.155797115714,-159.716334927825,-14.385,-1834.872879902276,-1123.98106246111,-2958.863196670693,-5.8072
UDWWPNAYVMKKLY-SDQPKGBYSA-N__CQMKAAYYGYCZQK-OYEZDFTHSA-N,UDWWPNAYVMKKLY-SDQPKGBYSA-N,CQMKAAYYGYCZQK-OYEZDFTHSA-N,N/C=C\N(N)C[C@H]1CN(c2ccc(-n3ccc(C=O)c3)c(F)c2)C(=O)O1,O=CC(CN[C@@H]1C(=O)NC[C@H]1O)Cc1c(-c2ccc(F)cc2)[nH]c2c(F)c(F)ccc12,NC=CN(N)CC1CN(c2ccc(-n3ccc(C(=O)C(O)C(CNC4C(=O)NCC4O)Cc4c(-c5ccc(F)cc5)[nH]c5c(F)c(F)ccc45)c3)c(F)c2)C(=O)O1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_UDWWPNAYVMKKLY-SDQPKGBYSA-N__CQMKAAYYGYCZQK-OYEZDFTHSA-N.xyz,-169.661187225944,-9.1685,-7.7018,1.4667,6.2012,1.1137,-3.65745,2.54375,2.629374,8.084,0.209308,-0.402921,0.091712,-0.447572,0.313722,1.74228,0.96063,1.012856,0.029991,-0.002014,0.013989,0.032005,-0.002204,-0.002614,-0.002409,0.00041,83.4867,72.0439,72.8167,9.9724,2.0538,12.918,1004.665,22.1143,1.9922,118.9919,-13.243,,,,,,,,,,,,,,,,,-76.87474202561,-92.226500548187,-169.111802677801,-6.6266,-1257.675076091508,-1539.647256936122,-2797.3128328294997,5.9615
GEZSEAKRTHPSJF-PAQOUXTFSA-N__POAOBAZVADLAIR-UHFFFAOYSA-N,GEZSEAKRTHPSJF-PAQOUXTFSA-N,POAOBAZVADLAIR-UHFFFAOYSA-N,Cc1ccccc1C(C)N(C)c1ncnc(NC[C@@H]2CCN(C(C=O)CN)C[C@H]2O)c1F,C=CC(=Cc1cccc(Cl)c1)C1=Cc2ccccc2C(C=O)N1c1ccc(C(F)(F)F)cn1,C=CC(=Cc1cccc(Cl)c1)C1=Cc2ccccc2C(C(O)C(=O)C(CN)N2CCC(CNc3ncnc(N(C)C(C)c4ccccc4C)c3F)C(O)C2)N1c1ccc(C(F)(F)F)cn1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_GEZSEAKRTHPSJF-PAQOUXTFSA-N__POAOBAZVADLAIR-UHFFFAOYSA-N.xyz,-190.046103874599,-9.7662,-7.9012,1.865,6.3296,1.3336,-3.8316,2.498,2.938583,6.275,0.213689,-0.364987,0.080456,-0.443382,0.316097,1.836813,0.968772,1.014219,0.02808,-0.002336,0.012872,0.030416,-0.003031,0.001344,-0.000843,-0.004375,66.2809,84.3313,81.6157,6.8037,4.4903,17.4261,1090.6493,23.0969,2.0142,117.2499,-4.1759,,,,,,,,,,,,,,,,,-96.082848624607,-93.211883900791,-189.306123548801,-7.148,-1474.648065374611,-1945.820122676848,-3420.457041737334,6.9944
JTZDOIPOADJMFK-DEOSSOPVSA-N__UYAAPKUAWFEOMC-FUZSOAMUSA-N,JTZDOIPOADJMFK-DEOSSOPVSA-N,UYAAPKUAWFEOMC-FUZSOAMUSA-N,COC(=O)[C@@H](OC(C)(C)C)c1c(C)nc2c(cc(C=O)n2C)c1-c1cc(F)c2c(c1C)CCCO2,CN1CCC2(CC(=N/C=C\N)N(Cc3ccc(C(F)(F)F)o3)C2=O)/C1=C/c1occc1C=O,COC(=O)C(OC(C)(C)C)c1c(C)nc2c(cc(C(=O)C(O)c3ccoc3C=C3N(C)CCC34CC(=NC=CN)N(Cc3ccc(C(F)(F)F)o3)C4=O)n2C)c1-c1cc(F)c2c(c1C)CCCO2,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_JTZDOIPOADJMFK-DEOSSOPVSA-N__UYAAPKUAWFEOMC-FUZSOAMUSA-N.xyz,-204.666949068477,-9.0253,-7.758,1.2673,5.9915,1.0896,-3.54055,2.45095,2.557273,4.364,0.208719,-0.395308,0.099592,-0.452286,0.314519,1.737087,0.95555,0.998357,0.037384,-0.001306,0.018039,0.03869,-0.001577,-0.003142,-0.00236,0.001565,69.1129,68.9597,68.6737,12.0173,2.4936,11.7177,1109.9678,23.2349,1.9623,119.2805,-4.059,,,,,,,,,,,,,,,,,-104.202464175142,-99.706220182372,-203.913769215522,-3.1908,-1632.625656054022,-1670.1784923785451,-3302.798591996074,3.4867
POAOBAZVADLAIR-UHFFFAOYSA-N__GEZSEAKRTHPSJF-PAQOUXTFSA-N,POAOBAZVADLAIR-UHFFFAOYSA-N,GEZSEAKRTHPSJF-PAQOUXTFSA-N,C=CC(=Cc1cccc(Cl)c1)C1=Cc2ccccc2C(C=O)N1c1ccc(C(F)(F)F)cn1,Cc1ccccc1C(C)N(C)c1ncnc(NC[C@@H]2CCN(C(C=O)CN)C[C@H]2O)c1F,C=CC(=Cc1cccc(Cl)c1)C1=Cc2ccccc2C(C(=O)C(O)C(CN)N2CCC(CNc3ncnc(N(C)C(C)c4ccccc4C)c3F)C(O)C2)N1c1ccc(C(F)(F)F)cn1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_POAOBAZVADLAIR-UHFFFAOYSA-N__GEZSEAKRTHPSJF-PAQOUXTFSA-N.xyz,-190.039013705492,-9.3807,-7.9146,1.4661,6.0987,1.3936,-3.74615,2.35255,2.982644,3.877,0.228284,-0.435862,0.094875,-0.477008,0.31633,1.687669,0.936138,1.006158,-0.000583,0.002253,0.000835,-0.002836,-0.002863,0.003097,0.000117,-0.00596,103.4765,84.103,84.6534,6.8259,6.8446,18.1375,1192.2511,22.0935,4.3037,36.3557,-173.5254,,,,,,,,,,,,,,,,,-93.211883900791,-96.082848624607,-189.302951705895,-5.1576,-1945.820122676848,-1474.648065374611,-3420.441655991539,16.6491
UYAAPKUAWFEOMC-FUZSOAMUSA-N__JTZDOIPOADJMFK-DEOSSOPVSA-N,UYAAPKUAWFEOMC-FUZSOAMUSA-N,JTZDOIPOADJMFK-DEOSSOPVSA-N,CN1CCC2(CC(=N/C=C\N)N(Cc3ccc(C(F)(F)F)o3)C2=O)/C1=C/c1occc1C=O,COC(=O)[C@@H](OC(C)(C)C)c1c(C)nc2c(cc(C=O)n2C)c1-c1cc(F)c2c(c1C)CCCO2,COC(=O)C(OC(C)(C)C)c1c(C)nc2c(cc(C(O)C(=O)c3ccoc3C=C3N(C)CCC34CC(=NC=CN)N(Cc3ccc(C(F)(F)F)o3)C4=O)n2C)c1-c1cc(F)c2c(c1C)CCCO2,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0038/xyz_prod/prod_UYAAPKUAWFEOMC-FUZSOAMUSA-N__JTZDOIPOADJMFK-DEOSSOPVSA-N.xyz,-204.661349865113,-9.6033,-7.4252,2.1781,6.1825,0.9484,-3.56545,2.61705,2.428772,9.274,0.206687,-0.418648,0.094837,-0.452165,0.316928,1.700333,0.940382,0.99879,0.02458,0.003212,0.013896,0.021368,-0.001028,-0.00187,-0.001449,0.000842,75.394,69.0814,69.9782,7.8149,3.156,12.2438,1212.1666,22.0943,1.9438,120.6232,8.2475,,,,,,,,,,,,,,,,,-99.706220182372,-104.202464175142,-203.923100685579,-9.0464,-1670.1784923785451,-1632.625656054022,-3302.800956052398,2.0032
