name,SMILES,molecular_formula,MW,InChIKey,PubChem_CID,cho_class,xtb_risk
tert-butyl 2-[2-[2-formyl-N-[(4-methoxyphenyl)methyl]-3-(trifluoromethyl)anilino]ethoxy]acetate,CC(C)(C)OC(=O)COCCN(CC1=CC=C(C=C1)OC)C2=CC=CC(=C2C=O)C(F)(F)F,C24H28F3NO5,467.5,HEPCACAWRAWDAG-UHFFFAOYSA-N,172726266,aromatic_carbo,
5-[1-[[1-[1-(3-fluoro-5-methylphenyl)ethyl]-3-methyl-2-methylidene-4-pyridinyl]amino]ethenyl]-2-(4-methylimidazol-1-yl)benzaldehyde,CC1=CC(=CC(=C1)F)C(C)N2C=CC(=C(C2=C)C)NC(=C)C3=CC(=C(C=C3)N4C=C(N=C4)C)C=O,C29H29FN4O,468.6,NGUZGBXGUKIRAL-UHFFFAOYSA-N,143818518,aromatic_carbo,
4-[5-(N-phenylanilino)thiophen-2-yl]naphthalene-1-carbaldehyde,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(S3)C4=CC=C(C5=CC=CC=C54)C=O,C27H19NOS,405.5,SIBHFYVOSQKURX-UHFFFAOYSA-N,139256587,aromatic_carbo,
7-methoxy-1H-indole-6-carbaldehyde,COC1=C(C=CC2=C1NC=C2)C=O,C10H9NO2,175.18,LUDVJLXMPVZKBY-UHFFFAOYSA-N,84076280,aromatic_carbo,
"6-hydroxy-5,7-di(propan-2-yl)spiro[3,4-dihydrochromene-2,1'-cyclobutane]-8-carbaldehyde",CC(C)C1=C2CCC3(CCC3)OC2=C(C(=C1O)C(C)C)C=O,C19H26O3,302.4,DEDPIUBVWFKTAO-UHFFFAOYSA-N,11702198,aromatic_carbo,
"[(1R,2E,8R,10S,11S)-6-[(3-formylphenoxy)methyl]-10-hydroxy-11-methoxy-1,10-dimethyl-5-oxo-4,14-dioxatricyclo[9.2.1.03,7]tetradeca-2,6-dien-8-yl] acetate",CC(=O)O[C@@H]1C[C@]([C@@]2(CC[C@@](O2)(/C=C/3\C1=C(C(=O)O3)COC4=CC=CC(=C4)C=O)C)OC)(C)O,C25H28O9,472.5,FSVDAXLTRBKUBC-VXVAUQSISA-N,163190224,aromatic_carbo,
"5-[[5-fluoro-4-[(2,2,6,6-tetramethylpiperidin-4-yl)amino]pyrimidin-2-yl]amino]-2-methyl-3-(4-methyl-5-oxotetrazol-1-yl)benzaldehyde",CC1=C(C=C(C=C1N2C(=O)N(N=N2)C)NC3=NC=C(C(=N3)NC4CC(NC(C4)(C)C)(C)C)F)C=O,C23H30FN9O2,483.5,ORVGJZNUPZECTK-UHFFFAOYSA-N,88934547,aromatic_carbo,
"3-[6-[2-[4-[(3S,5R)-3,5-dimethylcyclohexyl]-3-pyridinyl]acetyl]-3-fluoro-2-pyridinyl]-2,4-difluorobenzaldehyde",C[C@@H]1C[C@@H](CC(C1)C2=C(C=NC=C2)CC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC(=C4F)C=O)F)C,C27H25F3N2O2,466.5,CHSSTUDNLNKYDL-BYICEURKSA-N,157583407,aromatic_carbo,
"5-chloro-4-[3-(7-chlorocyclohepta-1,3,6-trien-1-yl)-5-methylpyrrolo[2,3-b]pyridin-1-yl]-2-fluorobenzaldehyde",CC1=CC2=C(N=C1)N(C=C2C3=CC=CCC=C3Cl)C4=C(C=C(C(=C4)F)C=O)Cl,C22H15Cl2FN2O,413.3,KJZXYCRRBHJQQJ-UHFFFAOYSA-N,167046168,aromatic_carbo,
"4-[[4-(benzenesulfonyl)-5-oxido-1,2,5-oxadiazol-5-ium-3-yl]oxy]benzaldehyde",C1=CC=C(C=C1)S(=O)(=O)C2=[N+](ON=C2OC3=CC=C(C=C3)C=O)[O-],C15H10N2O6S,346.3,HNWGRLTUUAFFQK-UHFFFAOYSA-N,134148375,aromatic_carbo,n_oxide
4-(1-ethylazaborinin-2-yl)benzaldehyde,B1(C=CC=CN1CC)C2=CC=C(C=C2)C=O,C13H14BNO,211.07,IMTLNYHTPKCFBJ-UHFFFAOYSA-N,102434823,aromatic_carbo,boron
"(E)-N-(2-formylphenyl)-2-(2,2,3,3-tetrafluoro-1,4-benzodioxin-6-yl)ethenesulfonamide",C1=CC=C(C(=C1)C=O)NS(=O)(=O)/C=C/C2=CC3=C(C=C2)OC(C(O3)(F)F)(F)F,C17H11F4NO5S,417.3,SMBBZGXEZCVOTL-BQYQJAHWSA-N,88998748,aromatic_carbo,
"4-[(3E)-3-[6-ethyl-1-methyl-4-(4-methyl-3a,4,6,7-tetrahydro-3H-pyrazolo[1,5-a]pyrazine-5-carbonyl)pyrimidin-2-ylidene]prop-1-en-2-yl]-3-fluorobenzaldehyde",CCC1=CC(=N/C(=C/C(=C)C2=C(C=C(C=C2)C=O)F)/N1C)C(=O)N3CCN4C(C3C)CC=N4,C25H28FN5O2,449.5,PBCGKDIYBVKOTQ-MSXFZWOLSA-N,145178663,aromatic_carbo,
"4-[difluoro-[3-iodo-3-methyl-5-(4-methylcyclohexyl)cyclohepta-1,4,6-trien-1-yl]methoxy]benzaldehyde",CC1CCC(CC1)C2=CC(C=C(C=C2)C(OC3=CC=C(C=C3)C=O)(F)F)(C)I,C23H25F2IO2,498.3,DLECASOTXHITBG-UHFFFAOYSA-N,146222842,aromatic_carbo,
"tert-butyl (1R,2S,3S,5S)-2-fluoro-3-[[6-(4-formyl-2-methoxyphenyl)pyridazin-3-yl]-methylamino]-8-azabicyclo[3.2.1]octane-8-carboxylate",CC(C)(C)OC(=O)N1[C@H]2CC[C@@H]1[C@H]([C@H](C2)N(C)C3=NN=C(C=C3)C4=C(C=C(C=C4)C=O)OC)F,C25H31FN4O4,470.5,SAHYIMFQOFNOHT-YLTWVVNKSA-N,154676875,aromatic_carbo,
"(4aR)-8-(2-fluoro-6-formylphenyl)-7-methyl-2,3,4,4a,5,11-hexahydro-1H-pyrazino[2,1-c][1,4]benzoxazepine-9-carbonitrile",CC1=C2C(=CC(=C1C3=C(C=CC=C3F)C=O)C#N)CN4CCNC[C@@H]4CO2,C21H20FN3O2,365.4,AHSSSIRLQQVXOF-QGZVFWFLSA-N,155684144,aromatic_carbo,
"5-[(2-amino-3-fluoro-4-pyridinyl)methyl]-3,4-difluoro-2-[(7-fluoro-5-methylsulfanylcyclohepta-1,4,6-trien-1-yl)amino]benzaldehyde",CSC1=CCC=C(C(=C1)F)NC2=C(C=C(C(=C2F)F)CC3=C(C(=NC=C3)N)F)C=O,C21H17F4N3OS,435.4,AKUXLHVHLSLMSF-UHFFFAOYSA-N,169945192,aromatic_carbo,
"(2E)-2-(aminomethylidene)-4,4,4-trifluoro-3-[3-formyl-2-[(Z)-2-(methylamino)ethenyl]phenyl]imino-N-[2-(trifluoromethyl)-4-pyridinyl]butanamide",CN/C=C\C1=C(C=CC=C1N=C(/C(=C\N)/C(=O)NC2=CC(=NC=C2)C(F)(F)F)C(F)(F)F)C=O,C21H17F6N5O2,485.4,JGIPRGYHEJIREL-GWUSZVMHSA-N,176965627,aromatic_carbo,
"4-(11-oxo-2,10-dioxapentacyclo[12.8.0.03,12.04,9.015,20]docosa-1(14),3(12),4,6,8,15,17,19,21-nonaen-13-yl)benzaldehyde",C1=CC=C2C(=C1)C=CC3=C2C(C4=C(O3)C5=CC=CC=C5OC4=O)C6=CC=C(C=C6)C=O,C27H16O4,404.4,JHQZDHDRASVPMD-UHFFFAOYSA-N,139220246,aromatic_carbo,
"1,3,5,6,8-pentamethyl-4-oxoquinoline-7-carbaldehyde",CC1=CN(C2=C(C1=O)C(=C(C(=C2C)C=O)C)C)C,C15H17NO2,243.3,ZTLCRAOSPLQLTE-UHFFFAOYSA-N,18685818,aromatic_carbo,
2-[(E)-3-[3-[2-(7-chloroquinolin-2-yl)ethyl]phenyl]prop-2-enyl]benzaldehyde,C1=CC=C(C(=C1)C/C=C/C2=CC=CC(=C2)CCC3=NC4=C(C=CC(=C4)Cl)C=C3)C=O,C27H22ClNO,411.9,UZEMDAGNLLNXQG-QPJJXVBHSA-N,19767802,aromatic_carbo,
"2-[2-[(4aS,5R)-1-(4-fluorophenyl)-5-hydroxy-4a-methyl-6,7-dihydro-4H-cyclopenta[f]indazol-5-yl]ethyl]-6-fluorobenzaldehyde",C[C@]12CC3=C(C=C1CC[C@]2(CCC4=C(C(=CC=C4)F)C=O)O)N(N=C3)C5=CC=C(C=C5)F,C26H24F2N2O2,434.5,QVLAEVIBDOTWPH-UIOOFZCWSA-N,24966930,aromatic_carbo,
"4-[5-(4-formylphenyl)-8-oxo-6-sulfanyl-5,7-diazaspiro[3.4]octan-7-yl]-2-(trifluoromethyl)cyclohexa-1,3-diene-1-carbonitrile",C1CC2(C1)C(=O)N(C(N2C3=CC=C(C=C3)C=O)S)C4=CC(=C(CC4)C#N)C(F)(F)F,C21H18F3N3O2S,433.4,PVWJNUPJQWUYPO-UHFFFAOYSA-N,162563870,aromatic_carbo,
"6-cyclohexyl-4-[2-(dimethylamino)-2-oxoethyl]-5-(4-formylphenyl)thieno[3,2-b]pyrrole-2-carboxylic acid",CN(C)C(=O)CN1C2=C(C(=C1C3=CC=C(C=C3)C=O)C4CCCCC4)SC(=C2)C(=O)O,C24H26N2O4S,438.5,IBORFVJNRXYVAS-UHFFFAOYSA-N,11328083,aromatic_carbo,
"2-(4-amino-1-propan-2-ylpyrazolo[3,4-d]pyrimidin-3-yl)-1-benzothiophene-5-carbaldehyde",CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(S3)C=CC(=C4)C=O)N,C17H15N5OS,337.4,JDRPVJJOYKLLFH-UHFFFAOYSA-N,24905163,aromatic_carbo,
"2-(2,6-difluorophenyl)-5-[(2,6-difluorophenyl)methyl]-1H-benzimidazole-4-carbaldehyde",C1=CC(=C(C(=C1)F)CC2=C(C3=C(C=C2)NC(=N3)C4=C(C=CC=C4F)F)C=O)F,C21H12F4N2O,384.3,CGRWOCZLQAEBNI-UHFFFAOYSA-N,88147883,aromatic_carbo,
"2,6-difluoro-3-[[4-(trifluoromethyl)cyclohexa-1,5-dien-1-yl]sulfanylamino]benzaldehyde",C1C=C(C=CC1C(F)(F)F)SNC2=C(C(=C(C=C2)F)C=O)F,C14H10F5NOS,335.29,CSHWXJGZIVYEDG-UHFFFAOYSA-N,126731825,aromatic_carbo,
N-[3-bromo-5-(methanesulfonamido)phenyl]-1-(2-formylphenyl)pyrazole-4-carboxamide,CS(=O)(=O)NC1=CC(=CC(=C1)NC(=O)C2=CN(N=C2)C3=CC=CC=C3C=O)Br,C18H15BrN4O4S,463.3,LKLNHEIOLYJNDU-UHFFFAOYSA-N,169792878,aromatic_carbo,
"4-[[4-[(Z)-1-(2-fluoro-4-methoxy-3,5-dimethylcyclohepta-1,3,5-trien-1-yl)prop-1-enyl]-3-methylidenepyrazin-2-yl]amino]-2-propylbenzaldehyde",CCCC1=C(C=CC(=C1)NC2=NC=CN(C2=C)/C(=C\C)/C3=C(C(=C(C(=CC3)C)OC)C)F)C=O,C28H32FN3O2,461.6,HAPMRQQHTVOJNL-JAHAZDFLSA-N,169568516,aromatic_carbo,
"4-[amino-[4-[[1-(4-chlorophenyl)cyclopropyl]amino]-6-(2,2,2-trifluoroethoxy)-1,3,5-triazin-2-yl]amino]benzaldehyde",C1CC1(C2=CC=C(C=C2)Cl)NC3=NC(=NC(=N3)OCC(F)(F)F)N(C4=CC=C(C=C4)C=O)N,C21H18ClF3N6O2,478.9,QYYHSYCNVCJSBT-UHFFFAOYSA-N,118630684,aromatic_carbo,
3-chloro-7-[[4-(4-fluorophenyl)piperazin-1-yl]methyl]-4-oxo-1H-quinoline-8-carbaldehyde,C1CN(CCN1CC2=C(C3=C(C=C2)C(=O)C(=CN3)Cl)C=O)C4=CC=C(C=C4)F,C21H19ClFN3O2,399.8,PBAXTEOXZLKRCM-UHFFFAOYSA-N,134603751,aromatic_carbo,
"5-[(E)-2-[1-(3,5-difluorophenyl)-5-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]pyrazol-3-yl]ethenyl]-2-hydroxybenzaldehyde",COC1=C(C=CC(=C1)/C=C/C2=CC(=NN2C3=CC(=CC(=C3)F)F)/C=C/C4=CC(=C(C=C4)O)C=O)O,C27H20F2N2O4,474.5,NQGYCCNVUXCYGX-YPCIICBESA-N,136594631,aromatic_carbo,
"N-[2,4-difluoro-3-[(5-formyl-3-methoxyquinoxalin-6-yl)amino]phenyl]propane-1-sulfinamide",CCCS(=O)NC1=C(C(=C(C=C1)F)NC2=C(C3=NC(=CN=C3C=C2)OC)C=O)F,C19H18F2N4O3S,420.4,HLUNCFURZAIALC-UHFFFAOYSA-N,166795669,aromatic_carbo,
"2-[1-[5-(3,3-difluoropiperidin-1-yl)-9-methyl-[1,2,4]triazolo[4,3-c]quinazolin-7-yl]ethylamino]benzaldehyde",CC1=CC2=C(C(=C1)C(C)NC3=CC=CC=C3C=O)N=C(N4C2=NN=C4)N5CCCC(C5)(F)F,C24H24F2N6O,450.5,QLGJCLUSVIPWKH-UHFFFAOYSA-N,172259079,aromatic_carbo,
"5-[[3-[(3E)-4,5-dichloro-2-fluorohexa-1,3,5-trien-3-yl]oxolan-3-yl]amino]-2-[(Z)-2-[methyl(propan-2-yl)amino]ethenyl]benzaldehyde",CC(C)N(C)/C=C\C1=C(C=C(C=C1)NC2(CCOC2)/C(=C(/C(=C)Cl)\Cl)/C(=C)F)C=O,C23H27Cl2FN2O2,453.4,DHFOKRKKTSKUOG-TVJYCZJLSA-N,177346556,aromatic_carbo,
"2-[(S)-(3,4-dihydroxyphenyl)-hydroxymethoxy]-4-hydroxybenzaldehyde",C1=CC(=C(C=C1[C@@H](O)OC2=C(C=CC(=C2)O)C=O)O)O,C14H12O6,276.24,MHBAYVIIZSKIQY-AWEZNQCLSA-N,71457913,aromatic_carbo,
"4-[7-[butyl(oxan-4-yl)amino]-6-methoxypyrazolo[5,1-b][1,3]thiazol-3-yl]-3,5-dimethoxybenzaldehyde",CCCCN(C1CCOCC1)C2=C3N(C(=CS3)C4=C(C=C(C=C4OC)C=O)OC)N=C2OC,C24H31N3O5S,473.6,YNCOILMFNVVFLC-UHFFFAOYSA-N,58223462,aromatic_carbo,
"6-(6-fluoro-4-formyl-2,3-dihydroindol-1-yl)-N-[(1R,2R)-2-methoxycyclobutyl]-8-(methylamino)imidazo[1,2-b]pyridazine-3-carboxamide",CNC1=CC(=NN2C1=NC=C2C(=O)N[C@@H]3CC[C@H]3OC)N4CCC5=C(C=C(C=C54)F)C=O,C22H23FN6O3,438.5,TYBDBQLMKXSAHL-DNVCBOLYSA-N,176107518,aromatic_carbo,
"5-(2,2-dimethyl-5-oxo-4-propan-2-yloxyfuran-3-yl)-2-methylsulfonylbenzaldehyde",CC(C)OC1=C(C(OC1=O)(C)C)C2=CC(=C(C=C2)S(=O)(=O)C)C=O,C17H20O6S,352.4,ULMHBTUOVJIPEA-UHFFFAOYSA-N,9903140,aromatic_carbo,
1-[(E)-1-[5-(3-bromo-4-fluorophenyl)-4-hydroxy-1-methylpyrazol-3-yl]ethylideneamino]-3-(4-formylphenyl)thiourea,C/C(=N\NC(=S)NC1=CC=C(C=C1)C=O)/C2=NN(C(=C2O)C3=CC(=C(C=C3)F)Br)C,C20H17BrFN5O2S,490.4,UCFYYDUIMBELMW-BHGWPJFGSA-N,89160899,aromatic_carbo,
N-[1-[2-fluoro-4-formyl-5-(2-methylpent-4-enyl)anilino]ethenyl]-N-methylpropanimidamide,CCC(=N)N(C)C(=C)NC1=C(C=C(C(=C1)CC(C)CC=C)C=O)F,C19H26FN3O,331.4,ACUKBRRCMOZSAA-UHFFFAOYSA-N,166989193,aromatic_carbo,
"4-bromo-6-fluoro-3-[4-[hydroxy(dimethyl)silyl]-4-methylpentyl]-2,3-dihydro-1H-indene-5-carbaldehyde",CC(C)(CCCC1CCC2=CC(=C(C(=C12)Br)C=O)F)[Si](C)(C)O,C18H26BrFO2Si,401.4,YQNXVXUVNPEIAR-UHFFFAOYSA-N,172143018,aromatic_carbo,
2-(9-benzyl-3-oxa-9-azabicyclo[3.3.1]non-6-en-7-yl)-6-fluorobenzaldehyde,C1C2COCC(N2CC3=CC=CC=C3)C=C1C4=C(C(=CC=C4)F)C=O,C21H20FNO2,337.4,ALKWYVLSHDHWMV-UHFFFAOYSA-N,171971070,aromatic_carbo,
"cis-(1S,2S)-N-[6-(5-chloro-6-fluoro-7-formyl-1H-indazol-4-yl)imidazo[1,2-a]pyrazin-2-yl]-2-fluorocyclopropane-1-carboxamide",C1[C@H]([C@H]1F)C(=O)NC2=CN3C=C(N=CC3=N2)C4=C5C=NNC5=C(C(=C4Cl)F)C=O,C18H11ClF2N6O2,416.8,ZYMAIMRCAROPMP-XCBNKYQSSA-N,164520629,aromatic_carbo,
"6-(2,3-dihydro-1,4-benzoxazin-4-yl)-2-[[[(1R)-1-naphthalen-1-ylethyl]amino]methyl]-3-(trifluoromethyl)benzaldehyde",C[C@H](C1=CC=CC2=CC=CC=C21)NCC3=C(C=CC(=C3C=O)N4CCOC5=CC=CC=C54)C(F)(F)F,C29H25F3N2O2,490.5,NZQBEBKNMVAVFE-LJQANCHMSA-N,88938028,aromatic_carbo,
"2,2-difluoro-3-hydroxy-5-[[2-(2-propan-2-ylpyrazol-3-yl)-3-pyridinyl]methoxy]-1,3-dihydroindene-4-carbaldehyde",CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=C(C4=C(CC(C4O)(F)F)C=C3)C=O,C22H21F2N3O3,413.4,FIJNVFNRXDYADK-UHFFFAOYSA-N,132251650,aromatic_carbo,
"(2S)-3-methyl-2-[(2,3,4,5-tetrafluoro-6-formylbenzoyl)amino]butanoic acid",CC(C)[C@@H](C(=O)O)NC(=O)C1=C(C(=C(C(=C1F)F)F)F)C=O,C13H11F4NO4,321.22,MELQMFUKEFHKJP-NSHDSACASA-N,167138349,aromatic_carbo,
"2-[(1S)-1-(chloromethyl)-5-hydroxy-1,2-dihydrobenzo[e]indole-3-carbonyl]-1H-indole-7-carbaldehyde",C1[C@H](C2=C(N1C(=O)C3=CC4=C(N3)C(=CC=C4)C=O)C=C(C5=CC=CC=C52)O)CCl,C23H17ClN2O3,404.8,XQPKHEOBOBGLKE-OAHLLOKOSA-N,11304273,aromatic_carbo,
"2-[2-amino-4-[4-(pyrrolidin-2-ylmethyl)-1,3-dihydroisoindole-2-carbonyl]quinazolin-6-yl]-5-fluorobenzaldehyde",C1CC(NC1)CC2=CC=CC3=C2CN(C3)C(=O)C4=NC(=NC5=C4C=C(C=C5)C6=C(C=C(C=C6)F)C=O)N,C29H26FN5O2,495.5,GJZGRETVHHDLNM-UHFFFAOYSA-N,123240184,aromatic_carbo,
"3-[4-(1,3-benzothiazol-5-ylamino)quinolin-7-yl]-5-formylbenzamide",C1=CC2=C(C=CN=C2C=C1C3=CC(=CC(=C3)C=O)C(=O)N)NC4=CC5=C(C=C4)SC=N5,C24H16N4O2S,424.5,NGXYMEJCUGLLTC-UHFFFAOYSA-N,164619115,aromatic_carbo,
4-oxo-2-phenyl-7-prop-2-ynoxychromene-8-carbaldehyde,C#CCOC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3)C=O,C19H12O4,304.3,KDLWCYKRACBTMV-UHFFFAOYSA-N,134158561,aromatic_carbo,
"4-[3-[[6-[(3,5-dimethylphenyl)methyl]-5-ethyl-2,4-dioxopyrimidin-1-yl]methoxy]prop-1-ynyl]benzaldehyde",CCC1=C(N(C(=O)NC1=O)COCC#CC2=CC=C(C=C2)C=O)CC3=CC(=CC(=C3)C)C,C26H26N2O4,430.5,TZNKSUYMEYTJOB-UHFFFAOYSA-N,44220052,aromatic_carbo,
4-[2-(2-benzyl-3-oxo-1-phenylisoindol-1-yl)oxyethyl-methylamino]benzaldehyde,CN(CCOC1(C2=CC=CC=C2C(=O)N1CC3=CC=CC=C3)C4=CC=CC=C4)C5=CC=C(C=C5)C=O,C31H28N2O3,476.6,YQKMCTUAVWARPA-UHFFFAOYSA-N,16090397,aromatic_carbo,
"4-[3-phenyl-5-(2,3,5,6-tetrafluoro-4-piperidin-1-ylphenyl)-3,4-dihydropyrazol-2-yl]benzaldehyde",C1CCN(CC1)C2=C(C(=C(C(=C2F)F)C3=NN(C(C3)C4=CC=CC=C4)C5=CC=C(C=C5)C=O)F)F,C27H23F4N3O,481.5,FDSVTOMSVGRDTP-UHFFFAOYSA-N,145706795,aromatic_carbo,
"4-[2-(cyclohepta-1,6-dien-4-yn-1-ylmethyl)-1-benzofuran-5-yl]-3-fluorobenzaldehyde",C1C=C(C=CC#C1)CC2=CC3=C(O2)C=CC(=C3)C4=C(C=C(C=C4)C=O)F,C23H15FO2,342.4,DKECDWVJIQDMSY-UHFFFAOYSA-N,143545380,aromatic_carbo,
4-[[6-amino-8-(5-fluoro-3-pyridinyl)-2-propoxypurin-9-yl]methyl]benzaldehyde,CCCOC1=NC(=C2C(=N1)N(C(=N2)C3=CC(=CN=C3)F)CC4=CC=C(C=C4)C=O)N,C21H19FN6O2,406.4,XCGACKVNVPRPGO-UHFFFAOYSA-N,161670765,aromatic_carbo,
2-(4-fluoro-7-formyl-1H-indol-3-yl)-2-oxo-N-(2-oxo-2-phenyl-1-pyrrolidin-3-ylethyl)acetamide,C1CNCC1C(C(=O)C2=CC=CC=C2)NC(=O)C(=O)C3=CNC4=C(C=CC(=C34)F)C=O,C23H20FN3O4,421.4,TUJMFKMGSGDWHF-UHFFFAOYSA-N,87504726,aromatic_carbo,
"4-[[5-[4-(6-cyclopropyl-3-pyridinyl)-3-fluorophenyl]-2-ethyl-1,2,4-triazol-3-yl]amino]-5-methyl-2-[1-(methylamino)ethyl]benzaldehyde",CCN1C(=NC(=N1)C2=CC(=C(C=C2)C3=CN=C(C=C3)C4CC4)F)NC5=CC(=C(C=C5C)C=O)C(C)NC,C29H31FN6O,498.6,SVXHLNAWFQSUJV-UHFFFAOYSA-N,168993659,aromatic_carbo,
"3-[6-(4-formylphenyl)imidazo[1,2-a]pyridin-3-yl]-2-hydroxy-2-phosphonopropanoic acid",C1=CC(=CC=C1C=O)C2=CN3C(=NC=C3CC(C(=O)O)(O)P(=O)(O)O)C=C2,C17H15N2O7P,390.3,WLDVZHAQROJMDB-UHFFFAOYSA-N,171344684,aromatic_carbo,phosphorus
"3-chloro-2-[7-fluoro-4-[(6-methylpyrimidin-4-yl)amino]pyrazolo[4,3-c]pyridin-2-yl]-5-formylbenzonitrile",CC1=CC(=NC=N1)NC2=NC=C(C3=NN(C=C32)C4=C(C=C(C=C4Cl)C=O)C#N)F,C19H11ClFN7O,407.8,ATUBKTBDMYYTGC-UHFFFAOYSA-N,86697085,aromatic_carbo,
"4-[(E)-4-(3,5-difluorophenyl)-5-(3,4-dimethylphenyl)pent-4-enyl]sulfinylbenzaldehyde",CC1=C(C=C(C=C1)/C=C(\CCCS(=O)C2=CC=C(C=C2)C=O)/C3=CC(=CC(=C3)F)F)C,C26H24F2O2S,438.5,LDRLBCGOVCLIDR-LPYMAVHISA-N,90330849,aromatic_carbo,
"N'-[1-[4-[3-(3,5-dichlorophenyl)-4,4,4-trifluorobut-1-enyl]-2-formylanilino]propyl]methanimidamide",CCC(NC1=C(C=C(C=C1)C=CC(C2=CC(=CC(=C2)Cl)Cl)C(F)(F)F)C=O)N=CN,C21H20Cl2F3N3O,458.3,IMSZGRSFQUBKNQ-UHFFFAOYSA-N,123702637,aromatic_carbo,
"4-tert-butyl-2-fluoro-6-[(Z)-[(5-methoxy-9-oxo-6-azatricyclo[9.4.0.02,7]pentadeca-1(11),2(7),3,5,12,14-hexaen-12-yl)-methylhydrazinylidene]methyl]benzaldehyde",CC(C)(C)C1=CC(=C(C(=C1)F)C=O)/C=N\N(C)C2=CC=CC3=C2CC(=O)CC4=C3C=CC(=N4)OC,C28H28FN3O3,473.5,UCALRDCLARJMML-MNDYBZJGSA-N,126636313,aromatic_carbo,
"4-fluoro-2-[(5S)-3-oxo-4,11-dioxatetracyclo[6.2.1.02,6.02,7]undecan-5-yl]benzaldehyde",C1CC2C34C(C3C1O2)[C@H](OC4=O)C5=C(C=CC(=C5)F)C=O,C16H13FO4,288.27,WNEPMIBFWOIUEY-GMDIISMXSA-N,134188197,aromatic_carbo,
3-bromo-5-[2-[[2-fluoro-5-(trifluoromethyl)phenyl]methyl]cyclopropyl]benzaldehyde,C1C(C1C2=CC(=CC(=C2)C=O)Br)CC3=C(C=CC(=C3)C(F)(F)F)F,C18H13BrF4O,401.2,GWJYMNSGFIVZPS-UHFFFAOYSA-N,144776382,aromatic_carbo,
"2-(1,4-dioxo-1,2,5-thiadiazolidin-2-yl)-3-fluoro-5-(3-phenoxyphenyl)benzaldehyde",C1C(=O)NS(=O)N1C2=C(C=C(C=C2F)C3=CC(=CC=C3)OC4=CC=CC=C4)C=O,C21H15FN2O4S,410.4,ALOUQHDCLJJDCS-UHFFFAOYSA-N,169119935,aromatic_carbo,
"3-[5-[(7-ethyl-6,8-dioxo-5,7-diazaspiro[3.4]octan-5-yl)methyl]-1,3,4-thiadiazol-2-yl]-2,6-difluorobenzaldehyde",CCN1C(=O)C2(CCC2)N(C1=O)CC3=NN=C(S3)C4=C(C(=C(C=C4)F)C=O)F,C18H16F2N4O3S,406.4,PPWFMNRSSOBZGR-UHFFFAOYSA-N,176572872,aromatic_carbo,
"3-[1-[5-[(Z)-1-amino-4,4-difluoro-3-methyliminobut-1-enyl]-1,2,4-oxadiazol-3-yl]cyclopropyl]-4-methylbenzaldehyde",CC1=C(C=C(C=C1)C=O)C2(CC2)C3=NOC(=N3)/C(=C/C(=NC)C(F)F)/N,C18H18F2N4O2,360.4,XMYBOTSZZMAKPH-ALCUQCPASA-N,177006776,aromatic_carbo,
"4-(diethoxyphosphorylmethyl)-5-(3,7-dimethyloctoxy)-2-methoxybenzaldehyde",CCOP(=O)(CC1=CC(=C(C=C1OCCC(C)CCCC(C)C)C=O)OC)OCC,C23H39O6P,442.5,IBWSUTHSTXXVAK-UHFFFAOYSA-N,102088335,aromatic_carbo,phosphorus
"methyl 2-acetyl-5-formyl-4-hydroxy-6-phenyl-7-(2-phenylethynyl)-1,3-dihydroindene-2-carboxylate",CC(=O)C1(CC2=C(C1)C(=C(C(=C2C#CC3=CC=CC=C3)C4=CC=CC=C4)C=O)O)C(=O)OC,C28H22O5,438.5,ORVXMUIGYFMPMW-UHFFFAOYSA-N,138972443,aromatic_carbo,
"methyl (2S,3S,4aR,5S,6R,8aR)-7-(2-formyl-4-methoxy-3-methylphenyl)-2,3-dimethoxy-2,3,5-trimethyl-6-prop-2-enyl-5,8a-dihydro-4aH-1,4-benzodioxine-6-carboxylate",C[C@@H]1[C@@H]2[C@@H](C=C([C@]1(CC=C)C(=O)OC)C3=C(C(=C(C=C3)OC)C)C=O)O[C@]([C@@](O2)(C)OC)(C)OC,C27H36O8,488.6,LPBRGPIHGSNTEA-AJPHNGIPSA-N,164680460,aromatic_carbo,
"4-[(4-hydroxy-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-(2-hydroxy-4,4-dimethyl-6-oxocyclohexen-1-yl)methyl]benzaldehyde",CC1(CC(=C(C(=O)C1)C(C2=CC=C(C=C2)C=O)C3=C(N(C(=O)N(C3=O)C)C)O)O)C,C22H24N2O6,412.4,LSEQFIUZZZZNNP-UHFFFAOYSA-N,118708300,aromatic_carbo,
"3,5-difluoro-4-[(6-oxo-4-propyl-1H-pyrimidin-2-yl)sulfanyl]benzaldehyde",CCCC1=CC(=O)NC(=N1)SC2=C(C=C(C=C2F)C=O)F,C14H12F2N2O2S,310.32,JOOHSWWDOIHARL-UHFFFAOYSA-N,136136223,aromatic_carbo,
