index,SMILES
23822,C1CN(CCN1C2=CC(=C(C=C2)C=O)Cl)C(=O)C3=NC(=O)NC(=O)C3
23919,CN(C)[C@@H](CCSC)C=O
24169,CC1=NC([C@H](N1C(=O)C)C=O)[C@@H]([C@@H](C(=O)O)O)O
24301,C1=CC2=CC3=CC=C(N3)C(=C4C=CC(=CC5=CC=C(N5)C=C1N2)N4)C6=C(C(=C(C(=C6F)F)C=O)F)F
24366,C1=CC(=C2C(=C1)SC3=C2C=C(C=C3)C(F)(F)F)C=O
24490,CC(C)(C=O)C1=NC(=C(C(F)(F)F)F)C(S1)(C(F)(F)F)C(F)(F)F
24575,C[C@H](C1=C(C=C(C=C1)C(=O)C(C)C)C=O)F
24710,C1=CC=C(C=C1)C2=C(C=C(C=C2C=O)F)CCO
24997,CC1=C(C(=C(C=C1CC2=CC=C(C=C2)N3C=CC=N3)Br)C=O)F
25036,C1[C@@H]([C@]2(C3=C(C(=CC=C3)Br)NC2=O)N[C@@H]1C(F)(F)F)C4=C(OC=C4)C=O
25077,C(=O)C(=NO)C(C(F)(F)F)(O)O
25286,C=CCC(CC=C)(C=O)C1=CC=C(C=C1)C(F)(F)F
25363,C1=CC=[N+](C=C1)C2=C(SC(=N2)[O-])C=O
25448,CCOC1=C(C(=CC(=C1)C=O)I)OCC2=CC=CC=C2
25521,CC1=CC=C(C=C1)OCCOC2=CC=CC(=C2)C=O
25543,CC(C1=CC=CC=C1)OC2=C(C=C(C=C2)C=O)OC
25690,C1COC(=O)C2=CO[C@H]([C@@H]([C@@H]21)C=O)OC3C(C([C@@H](C(O3)CO)O)O)OC(=O)C4=CC(=CC=C4)O
25744,CCCCCCSC1=NC2=CC=CC=C2N1CC(=O)NN3C(SCC3=O)C4=CC=C(C=C4)C=O
25789,CC(C)CC(=O)C1=C(C(=C(C(=C1O)C=O)O)C[C@@H]2CC[C@@]([C@H]3[C@]2(CC[C@H](C3)C(=C)C)C)(C)O)O
25804,CC1(CC=C[C@@]2([C@@H]1C=O)COC(=O)[C@]34[C@H]2CC[C@H]([C@H]3OC(=O)/C=C/C5=CSC=C5)C(=C)C4=O)C
25830,CCCCCS[C@H]1C([C@]2(C(=C([C@]1(C2=O)C)C3=CC=CC=C3)C4=CC=CC=C4)C)C=O
25877,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=CSC3=NC4=CC=CC=C4)C5=CC(=C(C=C5)O)C=O
25904,CC12CCCCC1CC3=C(C(=C(C(=C3O2)C(=O)C4=CC=CC=C4)O)C=O)O
25924,CC1=CC(=O)N(C2=C1C=C(C=C2)Br)CC3=CN(N=N3)CC4=CC(=C(C=C4)O)C=O
26212,COC1=CC(=C(C(=C1)OCC=C)C=O)OC
26299,CCCCSCC(C=O)OCC
26357,C(=O)C12C3C4C1C5C2C3C45I
26521,COC1=C(C=C(C(=C1)[N+](=O)[O-])C=O)[N+](=O)[O-]
26577,C[C@]1(C[C@@H]2CCCCN2O1)C=O
26630,C1CCC(CC1)NC2=C(C3=C(O2)CCCC3=O)C=O
26676,CC1=C([C@]2(CCC[C@]([C@@H]2CC1)(C)C(=O)OC)C)CCC3=COC(=C3)C=O
26731,CCCCCC1=CC2=C(C3[C@H]([C@@H](CC=C3CO2)C)C=O)C(=C1)OC
26778,C1=C(C(C(OC1C=O)OC2(C(C(C(O2)CCl)O)O)CCl)O)O
26787,C/C=C\1/CN2[C@H]3CC1C([C@@H]2CC4=C3N(C5=C4C=CC(=C5)OC)C)C=O
27686,C1=CC=C2C(=C1)C(=CN2O)C=O
27771,C1C[C@@H]([C@H](C1)C2=CNC3=C2C=C(C=C3)I)C=O
27953,C1=CC(=CC=C1C=O)N=O
28352,C1CSC(S1)C2=CC=C(C=C2)C=O
28976,C(=C=C=O)C=O
29045,C(=O)C=S=O
29108,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C=O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
29235,CC1=CC(=C(C(=C1)C=O)O)CN(CC2=CC=CC=N2)CC3=CC=CC=N3
29249,C1CC2CC[C@@H](N2)C(=C1)CC=O
29697,C(CN(CC(=O)O)C(C=O)C(=O)O)N(CC(=O)O)CC(=O)O
29876,C1=C2C(=C(O1)C=O)O2
29884,CCCCCCCCCCOC1=CC=CC(=C1OCCCCCCCCCC)C=O
29960,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC(=O)[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O[C@H]3[C@H](C=C4)O
29986,CC1=C(NC(=C1C(=O)NCCN2CCCC2)C)C=O
30173,C1C(OC=N1)C=O
30256,C1CS(=O)(=O)C(N1)C=O
30316,C1=CC2=NC=NC=C2C=C1C=O
31151,CC(C(C=O)(NC)NC)NC
31335,CC(C)([C@@H](C=O)N)S
31391,CC(C)C[C@@H](C(=O)N(C1=CC=CC=C1)C2=CC=CC=C2C=O)NC(=O)[C@H](CCSC)N
31470,C(CCN)C[C@@H](C=O)N(C1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O
31481,CC1=C(C2=C(CC[C@@](O2)(C)C(=O)CC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C=O)C
31486,C(C=O)N(C(=O)CN)C(=O)CS
31509,C1=CC(=C(C=C1S)C=O)[N+](=O)[O-]
31572,C1CSC(CS1)C=O
31662,C1=CC(NC=C1)(C=O)N
31675,CC(C)C[C@@H]1[C@H](N1)C=O
31693,C1CC2=CC3C=C4C=CC(=CC5=CC=C(N5)C(C6=CC=C(C1C2=N3)N6)C=O)N4
32049,COC1(CCN(CC1)C2=CC=C(C=C2)C3=NN=C(S3)C4CCC(CC4)C=O)C5CCCCC5
32445,C(=NN(C(=N)N)C(=N)N)C=O
32499,CCC1=CC=CC(=C1CNC2=CC(=NC3=C2NC(=C3C=O)C)C(=O)N(C)C)C
32575,C1=NC2=C(N1CC=O)NC(=NC2=S)N
32584,CCOCC1(CC=CO1)C=O
32827,C1=NC(C(=N1)C(=O)N)(C=O)N
32850,C1=C(C=C(C(=C1O)O)O)C(=O)[C@](C=O)([C@@]([C@@H]([C@@H](CO)O)O)(C(=O)C2=CC(=C(C(=C2)O)O)O)O)O
33059,CNC(=O)/C=C/C1=CC=C(C=C1)C=O
33130,CCN(CC)C1=CC2=C(C=C1)C(=C(C(=O)O2)C=O)CCCCCI
33248,C1CC(=O)N(C1=O)NC(=O)C2=C(C=C(C=C2)C=O)S(=O)(=O)O
33348,C1CC(=CC=C1)CC2(COCCO2)C=O
33622,CCOC(=O)/C=C/C1=CC=C(N1C)C=O
33629,C#CC1=CC2=C(C=C1)N3C=NC(=C3CN=C2C4=CC=CC=N4)C=O
33666,CC1=C(C(=C(C(=N1)C=O)Br)N2CCC(CC2)(C)C)[C@@H](C(=O)OC(C)C)OC(C)(C)C
33758,C(=O)C1OS(=O)O1
33765,COC1=CC2=C(C=C(N=C2C=C1)C=O)[C@H]([C@@H]3CC4CCN3C[C@@H]4C=C)O
33780,CC(=O)OC1=C(OC=C1)C=O
33788,C(=O)[C@@]([C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O
33798,C([C@@]1([C@H]([C@H]([C@H]([C@@H](O1)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)O)O)O)O)C=O)O
33834,CCCCCCC1(C=CC(=CC=CC2=CC=CC=C2)CC1(CCCC(C)C)C=O)O
33921,C1=COC(C1=C=O)C=O
33973,C[C@@H]([C@H]([C@@]1([C@@](OS(=O)(=O)O1)(C=O)O)O)O)O
34053,C1=CN=C(C(=O)C1C(=O)NN)C=O
34106,C1=CN=CC(N1)C=O
34210,CC1(C=CCC1C(C)(C=O)O)C
34350,C1C=CCN1C2=CC=CC=C2C=O
34536,C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=C(C=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O)C=O
34548,C[C+](C=O)C(=C)[O-]
34576,CSC1=NC=C(C(=N1)N2CC(=O)NCC23CCCCC3)C=O
34632,COC1=CC=C(C=C1)C(=NO)C=O
34648,C1C(=O)OOC(=O)C(CC(=O)OOC(=O)C1(CC=O)O)(CC(=O)O)O
34707,C1=CC=C2C(=C1)C(=C(N2)C=O)C3C4=C(C=CC(=C4)O)C(=O)N3
34725,C#C[C@@](CO)(C=O)O
34953,COC1=CC(=CC(=C1OCC2=CC=C(C=C2)F)OC)C=O
35068,CC(=O)C1=CC=C(C=C1)NC(=O)/C(=N\NC(=O)N)/C(CC(C)(C)C=O)C#N
35111,CCCCC1=NC(=C(N1CC2=C(ON=C2C)C)C=O)Cl
35122,CC1=CCC(CC1)[C@@]2(CC3=C(O2)C=C(C=C3OC4=CC=CC=C4)C=O)C
35297,C1=CC(=CC=C1C=O)C2=NC(=CN=C2N)C3=CC=C(C=C3)F
35311,C1=C(C=NC2=C1N=C(O2)N)C3=NN(C4=NC=NC(=C34)N)CC=O
35667,CC1=CC(=C(C=C1C=O)C(=O)N2C[C@H]3CN(CC[C@]3(C2)CO)C)C
35685,C1CN(CCC1C(=O)NC2=NN=C(S2)C(F)(F)F)C3=CC=C(C=C3)C=O
35723,C1CN(CCC1C(=O)N2CC3=CC=CC=C3C[C@@H]2CO)C4=CC=C(C=C4)C=O
35762,C1CN(CCC1C(=O)NC2C3CC4CC(C3)CC2C4)C5=CC=C(C=C5)C=O
35965,C1CN(CCC1C(=O)NCCNC(=O)C2=CC=CC=C2Cl)C3=CC=C(C=C3)C=O
36085,CC1=NC2=C(C=CC=C2NC(=O)C3CCN(CC3)C4=CC=C(C=C4)C=O)C=C1
36104,C1CN(CCC1C(=O)NC2=CN=C(C=C2)Br)C3=CC=C(C=C3)C=O
36337,CCOC1=C(C=CC(=C1)C=O)OC(=O)C(F)(F)F
36451,C1=CC=C(C=C1)C(=O)OCCN(CCOC(=O)C2=CC=CC=C2)C3=CC=C(C=C3)C=O
37301,COC[C@H]([C@H]([C@@H]([C@H](C=O)OC)OC)OC)OC
37592,CCC[C@@H](C(=O)NC1=NN=C(S1)C(C)(C)C=O)NC2CCC3=C(C2)C(=CC(=C3)F)F
37599,C1=CC(=CC(=C1)C=O)C=C(F)F
37768,CCN1C2=C(C=CC(=N2)F)N(C(=O)C3=C1N=CC(=C3)CCOC4=CC=C(C5=CC=CC=C54)C=O)C
37949,CC(C)(COC(=O)C=C)C=O
38074,CC(C)C1=NN=C(C(=C1C=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)F
38081,CCCCCC1CCC(=CC1)CCC2=C(C(=C(C=C2)C=O)F)F
38142,CC1(CC1(F)F)C=O
38244,CN1CCC2=C(C=CC3=C2C(=C(O3)C=O)C1)F
38267,C1CSC2=NC(=C(N21)C=O)C3=CC=C(C=C3)F
38887,C1=C(OC(=C1)F)C=O
39091,C[C@@H]1[C@@H]2[C@H]([C@@H](O1)N3C=C(C4=C(N=CN=C43)NC5=CC=C(C=C5)F)C6=CC=C(C=C6)C=O)OC(O2)(C)C
39189,CC1C(C(C(OC1OC2C(OC(C(C2OC)SC3=CC=CC=C3)F)C)C)C=O)OC
39256,CC1=NC2=C(C=C3C(CCC3=C2)N(CC#C)C4=CC(=C(C=C4)C=O)F)C(=O)N1COC(=O)C(C)(C)C
39262,C1=CC=C(C=C1)COC2=C(C(=C(C=C2C=O)F)OCC3=CC=CC=C3)F
39297,C1=CC(=C2C=CN(C2=C1)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C=O
39334,CC1CC2=C(C(=C(C(=C2O1)C=O)C3=CC=C(C=C3)F)Br)C(C)(C)C
39349,CSC1=CC=CC(=C1C=O)F
39380,CC1C(=O)N(C2=C(O1)C=C(C(=C2)NC(=O)CC(CC=O)C(F)(F)F)F)CC#C
39448,CS(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)F)C=O
39506,COC1=C(C=C(C=C1)OC2=CC=C(C=C2)F)C=O
39869,C1=CN(C(=O)C=C1C(F)(F)F)C2=C(C=C(C=C2Cl)C=O)Cl
39907,C(CF)O/N=C(\C=O)/C1=NSC(=N1)N
40340,CC1=C(C(=C(C=C1C=O)F)SC)C
40434,C1CN(CCC12OCCO2)C3=C(C(=C(C(=C3F)F)C=O)F)F
40459,CC(COC)NC1=C(C(=NN1C2=NC=C(C=C2)S(=O)(=O)C)C(F)(F)F)C=O
41063,C1=CC=C(C=C1)CC2=C(C=CC(=C2C#N)C=O)F
41473,C(CCS(=O)CCCC(C(F)(F)F)(F)F)CC=O
42119,C1C(C(OC2=C1C=C(C=C2C=O)Cl)C(F)(F)F)C(=O)O
42153,C1=C(C(=C(C(=C1F)F)F)CC=O)F
42238,CC[C@@](C=O)(C(CC(C1=CC=CC=C1)N=C(N)N)C(=O)C(F)(F)F)N(C(=O)CN)N2CCC2
42376,C1=CC=C(C(=C1)C2=CC(=C(C=C2)C=O)F)F
42414,CC1(CC1(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)C=O
42644,C1C2=C(C(=NC=C2C(O1)C3=CC=C(C=C3)F)C=O)OCC4=CC=CC=C4
42778,CC(=CCCOC1=C(C=C(C=C1)C2=C(C=C(C(=C2C=O)OC)C3=CC=C(C=C3)F)OC)F)C
42816,C1=CC=C(C(=C1)CCC2=CC(=CC=C2)C=O)F
42927,C1CCN(C1)C(=O)/N=C\2/N(C=C(S2)C=O)C3=CC4=C(C=C3)OC(O4)(F)F
42950,C[C@]12CC3=C(C=C1CC[C@]2(CCC4=C(C(=CC=C4)F)C=O)O)N(N=C3)C5=CC=C(C=C5)F
42964,C1[C@@H]([C@H](O[C@H]1N2C(=C(C(=O)NC2=O)F)C=O)CO)O
43006,C1=CC=C(C(=C1)C(F)(F)F)OC2=CC=CC(=C2)C=O
43168,C1=CC(=C(C=C1C(=O)CC=O)Cl)F
43294,C1=CNC(=O)C(=C1)C2=C(N(C3=CC(=C4C=COC4=C32)F)CC5=C(C=CC(=C5)C=O)F)C(=O)O
43314,C1CN(CCN1)C2=C(C=C(C=C2)C(F)(F)F)C=O
43378,C1=C(C(=CC(=C1Cl)OCC=O)Cl)C2=NOC(=N2)C3=CN4C=C(C=C(C4=N3)Cl)C(F)(F)F
43391,C1=CC=C(C(=C1)C2=CC(=C(C=C2)F)C=O)F
43680,C1=CC(=C(C=C1OC(F)(F)F)OC(F)(F)F)C=O
43978,CCN(CC1CCN(C(C1)C=O)C2=CC3=C(N2)C=CC(=C3)F)C4=C(C=CC=N4)NC(C)C
44261,C1=CC(=C(C=C1Cl)OCF)C=O
44269,CC(C)OC1=NC=CC(=C1C2=C[C@@]3(CC[C@@H]([C@H]3C4=CC=C(C=C4)F)C=O)OC2)C(F)(F)F
44281,C1=CC2=C(C=C1F)N(C(=CC3=[N+](C4=C(S3)C=CC(=C4)F)CC=O)S2)CS(=O)(=O)[O-]
44527,CC1=C(N=C(C(=C1C2=CC=C(C=C2)F)C=O)C3CC3)C
44682,C(C=O)N=CN
44810,C1=NC=NC1(C[C@@H](C=O)N)F
45560,CC1(C2=C(C=C(C(=C2C(F)(F)F)N3CN=CC=C3)O)SN1O)C=O
45617,C(C1=NC(NC(N1CC(F)(F)F)(N)N(CC(F)(F)F)COCO)C=O)O
45745,CC1=CN=C(C(=O)N1C(C=O)NCCON=C(N)N)NCC(C2=CC=CC=C2)F
46064,CC1=CC=C(C=C1)S(C(=O)C(=O)[C@H]([C@@H]([C@H](C=O)F)O)O)(O)O
46070,C(=O)C(C(C(C(C(=O)Cl)(F)F)F)(F)F)(F)F
46082,C1=CC(=NC=C1C=O)CF
46128,C1CC1NC2=NC=NC3=C2C=C(C=C3)C4=CC(=C(C=C4)F)C=O
46340,C1CCC2=CC(=C(C=C2C1)C=O)OS(=O)(=O)C(F)(F)F
46355,C1=CC(=CC=C1C=O)OC2=CC3=C(C(=C2)F)N=C(N3)C(F)(F)F
46525,C1=CC(=CC(=C1)F)C2=NC3=C(C=CC=C3Cl)N=C2C=O
47321,COC1=CC=CC=C1COC2=C(C=C(C=C2)C3=CC=C(C=C3)OC(F)(F)F)C=O
47322,CCCCOC1=C(C=C(C=C1)C2=CC=C(C=C2)OC(F)(F)F)C=O
47525,CC(C)C1=CC(=CC(=C1OS(=O)(=O)C(C(C(C)(F)F)(F)F)(F)F)C(C)C)C=O
47702,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)C=O)CC(=O)O
47966,CC1=C(C=CC(=C1)Br)CC2=C(C3=C(C=C2C(=O)COCC4CC4)N(C=N3)CCC=O)F
48285,CCCOC1=C2C(=C(C=C1)F)C(=O)C(=C(N2)C=O)C3=CC=C(C=C3)OC
48579,CCCC1=C(C=CC2=C1ON=C2C(F)(F)F)OCCCN(C)C3=NC=C(S3)C=O
48620,CC[C@]1(C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N1)CCCC=O)CC3=CC=CC=C3F)C
48628,CC(=O)NC1=C2C(=CN(C2=NC=N1)[C@H]3[C@](C(C(O3)CO)O)(C)F)C=O
48720,CCCCN1C(=C(N=C1C2=CC=CC=C2)C(F)(F)F)CN(CCCC)CC3=CC(=C(C(=C3)C)C=O)C
48775,C1=CC(=CC=C1C=O)OC2=C(C=CC(=C2)F)C#N
49055,CC1=C(C2=C(N1C)C=C(C=C2)C=O)C3=C(C(C(C3(F)F)(F)F)(F)F)C4=C(SC5=CC=CC=C54)C
49198,CC(C)(C[C@H]1C(=O)N[C@@H](CCCC#C[C@](N1)(C2=CC=C(C=C2)Br)C(F)(F)F)C=O)F
49224,CC1=C(NC2=C1C(=O)N(CCC2)CCN(C)C)/C=C\3/C4=CC(=CC(=C4NC3=O)CC=O)F
49484,C1=CC=C(C=C1)COC2=C(C=C(C=C2F)CC=O)F
49576,C1CCC2=C(C1)C(=C(S2)NC(=O)CCN3C=C(C(=N3)C(F)(F)F)C=O)C(=O)N
49857,CC1=C(C=CC(=C1)C=O)OC2=C(C=C(C=C2)C(=O)N)F
49925,CN1C(=O)C(N=C1N)(C2=CC=CC(=C2)C#CC3=CC=CC=C3)C4=CN(C(=C4)C=O)CCCF
50000,C=C1N=C(C=CN1C2C(C(C(O2)C=O)O)(F)F)N
50214,C1CNC[C@@H]2[C@H]1N3CCOCC4=C3C2=CC(=C4)NC5=CC(=C(C=C5)C=O)F
50289,COC1=CC(=CC(=C1OCC(F)(F)F)OC)C=O
51243,CC1=C(N=C(C=C1)C=O)F
51302,CC1CN(CC(O1)C)C2=C(C=C(C=C2F)C(=O)C)C=O
51359,C1OC2=CC(=CC(=C2O1)C(F)(F)F)C=O
51797,COC1=CC=CC=C1C2=C(C=C(C=C2)C=O)F
52054,COC1=CC(=C(C=C1)F)C2=CC=C(C=C2)C=O
52233,C1=CC(=C(C(=C1)F)CF)C=O
52963,C[C@H](CO)NC1=C(C(=NC(=N1)SCC2=C(C(=CC=C2)F)F)Cl)C=O
53133,CC1=C(NC2=C1C(=CN=C2NCCC3=CC=CC=C3C=O)F)C
53311,C1=CC(=C(C=C1C=O)O)OCC(F)(F)F
53404,CS(=O)(=O)N1CCC2=C(C1)C(=NN2CCC=O)C3=CC(=C(C=C3)C(F)(F)F)SCCO
53509,C1=CC(=C(C=C1Br)C=O)C(F)(F)Br
53638,C1CC2=C3C(=NC=C2F)C=CC(=O)N3C1C=O
53917,C1=CC=C2C(=C1)N=C(C(=N2)OC(C3=CN=CC=C3)C(F)(F)F)NS(=O)(=O)NCCC=O
53919,CC1=C(SC(=C1)C=O)C(=O)NCC(F)(F)F
54048,CC1=NC=C(O1)C2=C(C=C(C=C2)C3=NN=C4N3CCCC4(C=O)OC5=CC(=C(C(=C5)F)F)F)OC
54199,COC1=C(C=C(C(=C1)C=O)Br)OCC2=C(C=C(C=C2)C(F)(F)F)C(F)(F)F
54592,CC1=CC(=NC=N1)NC2=NC=C(C3=NN(C=C32)C4=C(C=C(C=C4Cl)C=O)C#N)F
54603,C1CC(C1)(C2=CC(=C(C=C2)C3=C(C=C4C(=C3)C(=CN4)C=O)Cl)F)O
54715,C[C@@H]1CN(C[C@H](O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)C4=NC(=NC=C4)SC)F
54880,CCC(N1CCC(CC1)C2=NOC3=C2C=CC(=C3)F)OC4(CC(=CC=C4)C5=CC=C(C=C5)C=O)OC
55038,C1CC(C1)N2CCC(C(C2)F)OC3=NC4=C(S3)CN(CC4)CCC=O
55064,CC(=O)N1CC2CCCN2C3=C(C=C4C(=C3C1)N(C=C(C4=O)C=O)C5CC5)F
55123,CC(=O)NC(C)([C@@H](C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)C=O)C(F)F
55185,CC1=C(C=C(C=C1)F)C(C)(C)CC(CC2=CC3=C(N2)C=CC(=C3)C4=C(OC=C4)C=O)(C(F)(F)F)O
55628,C1=CC(=NC(=C1)C2=CC=C(C=C2)OC3=CC=C(C=C3)F)C=O
55678,C1CCN(CC1)CC2=NC(=CC=C2)C3=C(C=C(C=C3)C=O)F
55835,C1CN2C(=NC(=C2NC3=CC(=C(C=C3)Cl)F)C4=CC=C(C=C4)F)CN1C(C=O)OC5=CC=CC=C5
55950,C1C[C@]2([C@H]3[C@@H]1[C@@]3(C=O)F)C(=O)NC(=O)N2
56140,CN(CC1=NC=CS1)C2=C(C(N(C(=N2)SC)N(CCC=O)C(=O)O)N(CC3CCCC3)N)F
56456,C1COCCN1CC2=C(C=CC(=C2)C=O)OS(=O)(=O)C(F)(F)F
56848,CC(CCC(=C(F)F)F)(C/C=C/[C@H]1CCC(=O)[C@@H]1CCSC2=NC(=CS2)C=O)O
57087,CCCCOOC(=O)CC1=C(C2=CC(=C(C=C2C=C1C)C=O)F)OS(=O)(=O)C(F)(F)F
57202,CC1=C(C(C=CC1C(=O)N)(CC=O)F)C
57271,CC1=NN(C=C1CN2CCC3(CC2)C4C(C=C(S4)Cl)C(CO3)(F)F)C5=C(C=CC=N5)C=O
57530,C1CC(C1)NC2=NC(=NC=C2C(F)(F)F)NC3=CC=CC(=C3)C=O
57666,C1=NC(=NC(=N1)F)C=O
57668,C1C[C@H](CN(C1)CC2=C(SN=N2)C=O)NC3=NC(=NC=C3)C4=CN=C5N4C=C(C=C5)F
57862,C1CN(CC2C1NN=C2)C3CC4CN(CC3N4C5=NC=C(C=C5)C(F)(F)F)CC=O
58080,CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=C(C=C3)F)C4=C(C=C(C=C4C)OC(C=O)N)OCC(=O)N
58118,C[C@@H]1CN(C[C@@H](O1)C)C2=C(N=C3C(=C2Cl)ON=C3C(=O)N4CC(C4)(F)F)C=O
58431,C1=CC(=C(C=C1C(=O)N)C(F)(F)F)C2=CN(C3=C2C=C(C=C3)OC4=NC=NC(=C4)C=O)C(=O)O
58852,C1=CC(=C(C=C1F)F)N2C(=C(C(=N2)Cl)C=O)Cl
58893,CCCCOC(=O)N(CC1(CCC1)C2=C(C=CC=N2)F)C3=NN=C(C=C3)C=O
58938,C1CC(CCC1C2=C(C=CC=N2)F)(C3=CC4=C(C=C3)N5C=NN=C5CN(C4)C(C=O)O)Cl
59023,C1COC2=C(C1C=O)C=C(C(=C2)OC3=CC=C(C=C3)C(=O)NC4=NC5=C(S4)C=C(C=C5)F)C#N
59299,CC(C)(CN(CC(C)(C=O)N1C=C(N=C1)[N+](=O)[O-])CC(F)(F)F)N2C=C(N=C2)[N+](=O)[O-]
59305,C1CNC(C(SCC#CCN1)C(F)(F)F)C=O
59331,C1CSCN1C(C=O)NC23CC4CC(C2)CC(C4)(C3)NS(=O)(=O)C5=CC=C(C=C5)F
59441,CC(C=O)C1C(=S(=O)=O)C1(C(F)(F)F)C(F)(F)F
59578,CCCCCCCC1=CC2=C(C=C1)C(C(C=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)CCC=C)(C=O)F
59624,CCC1=C(C(=O)NC(=O)N1[C@@H]2C(C([C@@H](O2)COCC=O)O)O)F
59682,C1CNCC1C(C(=O)C2=CC=CC=C2)NC(=O)C(=O)C3=CNC4=C(C=CC(=C34)F)C=O
59815,C1C=CC(=C=C1)NC(=O)C2=CC(=CC=C2)NC3=NC(=C(C=C3C=O)F)NCCN
59824,C1=CC2=C(C=C1N)C3=C(N2C(CC=O)OCCOCCOCCF)C=CC(=C3)N
59887,C1CC(CN(C1=O)C([C@H](CC=O)N)N2CCC3=C(C2)N=C(S3)C(F)(F)F)(F)F
60079,C[C@H]([C@](C=O)(NC(=O)C1=CC=C(C=C1)C=C(C#CC2=CC=C(C=C2)CN3CCOCC3)F)NO)O
60335,CCN1C(=NC2=C1N=C(N=C2Cl)C(F)(F)F)CC=O
60410,CS(=O)(=O)C(C=O)C1=CC2=C(C(=C1NC3=C(C=C(C=C3)Br)Cl)F)N=CN2
60743,CC1=C(C=CC=C1F)C2(C=C(C(C=C2C(=O)C3=CC=C(C=C3)O)(CCO)C=O)C4CCCNC4)O
60746,CC(C)(C)C(CC1=CC(=C(S1)S(=O)(=O)C2=CC=CC(=C2)C=O)C3=C(N=CC=C3)F)NC(=O)O
61033,CC1=C(C(=NN1C(C=O)N2CCN(CC2)C3=CC=C(C=C3)C4=CN=CO4)C(F)(F)F)Cl
61094,CC(=O)N1CC(C[C@H]1C=O)N2CC=CC(C2N)C3=CC=CN(C3)C4=NN=NN4C5=C(C(=CC=C5)F)F
61389,C1=C(SC(=C1)Br)C(C=O)F
61518,C1=CC(C(C=C1)(F)Cl)C2=CC(=NO2)C=O
61654,C1CC(C(N(C1)C2(CSC=C2)C=O)C3=NC=NO3)C4=CC=C(C=C4)F
62340,CC(COC1=C(C=C(C=C1)C=O)O[C@@H](C2=CC=CC=C2)C(F)(F)F)C3=CC=CC=C3
62422,CC1=NC=C(C=C1)N2C(=CC(=N2)C(=O)N3CCC(CC3)(F)F)C4=CN(C=C4)CC=O
62502,CC1=CC=CC=C1C(=O)CC(C=O)C2=C(C3=NC(=C(N3C=C2C(=O)N4CC(C4)(F)F)C)C)O
63150,COC1=C(C(C(C=C1)(C2=CNC3=CC=CC=C32)Cl)(C=O)S(=O)(=O)C4=CC=CC=C4)F
63152,CN1C2=C(C(=O)N(C1=O)C)N(C(N2OC(=O)C(F)(F)F)N3CCNCC3)C4=CC=CC=C4C=O
63234,C1CC1CN2CCN(CC2)C3=C(SC(=N3)NC4=CC=CC=C4)C5=C(C=CC(=C5OC(F)F)N)C=O
63324,C/C(=N\NN1C(=C2CC=CC=C2C(=O)N1)C(C=O)NC(=O)C3=CC=CC=C3)/C4=CC=CC=C4F
63366,C=C1CC(C(C1)C2=CC(=CC=C2)F)C=O
63405,C1COC2=C1C=C(C=C2C=O)N3C(=NN=N3)C(F)(F)F
63861,C[C@]12C[C@@H](C3=C4CCOC=C4CCC3C1CC[C@]2(C(C(F)(F)F)(F)F)OC)C5=CC=C(C=C5)C=O
64260,COC1(CCOCC1)C2=CC(=CC(=C2)F)OC(C=O)C3=C(N=CN3)C4=CC=C(C=C4)S(=O)(=O)N
64458,C1=CC(=CC2C1N=C(S2)C=O)F
64876,CC(CNC1=CSC(=N1)C=O)C(C(C(C(CC2CCCCC2)N)O)(F)F)O
64888,CC(C)C(C(C(F)(F)F)O)NC(=O)CN1C=C2C(=C3C=CC(=O)C(=C3N2)C=O)C=C1C4=CC=CC=C4
64975,C1NC=CC23C(N1)C(=O)C=C2C(=CN=C3C4=CC=C(C=C4)C=O)F
65203,C1=CC=C(C=C1)NC2=NC=C(S2)C3(C=C(C=C(C3C=O)F)N)F
65251,C1CN(CCC1CC2=CC=C(C=C2)F)CCCN/C(=C\NC3=CC=CC(=C3)CC=O)/[N+](=O)[O-]
