index,SMILES,MW,PubChem_CID,reject_reason
68708,C1=CC(=C(C=C1C=O)N=O)F,153.11,88927326,reactive_group
68709,C1=CC(=C(C=C1C=O)CF)N=O,167.14,88927395,reactive_group
68812,CC1=C(C=CN=C1/C=C(\C)/C2=NC=C(C=C2)C=O)CC3=C(C=C(C=C3)[N+](=O)[O-])F,391.4,88934241,zwitterion_or_nitro
68852,CC1=C(C(=CC(=C1N=O)OS(=O)(=O)C(F)(F)F)OCOC)C=O,357.26,88936004,reactive_group
68981,C1=CC(=CC=C1C=O)OC2=CC(=C(C(=C2)F)N=O)N,260.22,88945706,reactive_group
68982,C1=CC(=CC=C1C=O)OC2=CC(=C(C(=C2)F)N=O)NC(=O)C(F)(F)F,356.23,88945721,reactive_group
69124,C1=CC=C(C(=C1)CN2C=CC3=C(N=C(N=C32)C4=CC(=C(C=C4)Cl)F)C=O)[N+](=O)[O-],410.8,88957779,zwitterion_or_nitro
69127,C1=CC=C(C(=C1)CNC2=NC(=NC(=C2Cl)C=O)C3=CC(=C(C=C3)Cl)F)[N+](=O)[O-],421.2,88957799,zwitterion_or_nitro
69143,C1C(SC2=C(C=CN=C21)OC3=C(C=C(C=C3)N=O)F)C4=NC=C(C=C4)C=O,381.4,88960347,reactive_group
69175,CC(C)(CC=O)C1=CC(=C(C=C1N)F)[N+](=O)[O-],240.23,88965030,zwitterion_or_nitro
69316,C1CC12CCOC3=C4N2C=C(C(=O)C4=C(C(=C3F)F)N=O)C=O,320.25,88975238,reactive_group
69320,CC1C(C(=O)C2=C(C(=C(C3=C2N1C4(CCC4)CCO3)F)F)N=O)C=O,350.32,88975243,reactive_group
69322,C1CC2(C1)COC3=C4N2C=C(C(=O)C4=C(C(=C3F)F)N=O)C=O,320.25,88975246,reactive_group
69323,CC1COC2=C3C(=C(C(=C2F)F)N=O)C(=O)C(=CN3C14CCC4)C=O,348.3,88975247,reactive_group
69327,C1CCC2(C1)CCOC3=C4N2C=C(C(=O)C4=C(C(=C3F)F)N=O)C=O,348.3,88975253,reactive_group
69328,C1CC2(C1)CN3C=C(C(=O)C4=C(C(=C(C(=C43)OC2)F)F)N=O)C=O,334.27,88975254,reactive_group
69329,CC1=C(C(=O)C2=C(C(=C(C3=C2N1C4(CCC4)CCO3)F)F)N=O)C=O,348.3,88975255,reactive_group
69336,C1CC2(C1)CCOC3=C4N2C=C(C(=O)C4=C(C(=C3F)F)N=O)C=O,334.27,88975281,reactive_group
69339,C1CC2(C1)CCOC3=C4N2C=C(C(=O)C4=C(C(=C3F)Cl)N=O)C=O,350.73,88975301,reactive_group
69344,C1CC2(C1)CN3C=C(C(=O)C4=C(C(=C(C(=C43)O2)F)F)N=O)C=O,320.25,88975308,reactive_group
69347,CC1CC2(CCC2)N3C=C(C(=O)C4=C(C(=C(C(=C43)O1)F)F)N=O)C=O,348.3,88975312,reactive_group
69349,C1CC2(C1)CCNC3=C4N2C=C(C(=O)C4=C(C(=C3F)F)N=O)C=O,333.29,88975314,reactive_group
69370,C1=CC(=C(C=C1CC=O)OCC(F)(F)F)N=O,247.17,88975613,reactive_group
69372,CCC(C=O)C1=CC(=C(C=C1)N=O)F,195.19,88975617,reactive_group
69400,CCOC(=O)C1=C(OC2=C1C=C(C(=C2)[N+](=O)[O-])CC=O)C3=CC=C(C=C3)F,371.3,88981498,zwitterion_or_nitro
69454,C1[C@@H](N=C(S1)C2=NC3=C(C=C2)C=C(C=C3)OC4=C(C=C(C=C4)[N+](=O)[O-])C(F)(F)F)C=O,447.4,88988582,zwitterion_or_nitro
69455,C1[C@@H](N=C(S1)C2=NC3=C(C=C2)C=C(C=C3)OC4=C(C=C(C=C4)F)[N+](=O)[O-])C=O,397.4,88988584,zwitterion_or_nitro
69456,C1[C@@H](N=C(S1)C2=NC3=C(C=C2)C=C(C=C3)OC4=C(C=C(C=C4)C(F)(F)F)[N+](=O)[O-])C=O,447.4,88988594,zwitterion_or_nitro
69471,C1=CC=C(C=C1)OC2=C(C=C(C(=C2)C=O)N=O)F,245.21,88990332,reactive_group
69510,CCCCOC1=C(C=C(C(=C1)[N+](=O)[O-])C(=O)N2CC(C[C@H]2C=O)(F)F)OC,386.3,88999601,zwitterion_or_nitro
69511,CCCCOC1=CC(=C(C=C1C=O)C(=O)N2CC(C[C@H]2C(SCC)SCC)(F)F)[N+](=O)[O-],490.6,88999603,zwitterion_or_nitro
69551,CN(C)/C=C/C1=CC(=NC=C1N=O)OC2=C(C=CC(=C2)F)C=O,315.3,89005715,reactive_group
69667,CC1=C(C=C(C(=C1C=O)O)[N+](=O)[O-])F,199.14,89015957,zwitterion_or_nitro
69692,C1=CC(=C(C=C1F)C=O)N=O,153.11,89019422,reactive_group
69796,C1=CC(=C(C=C1N=O)F)OC2=C3C(=NC=C2)C=C(S3)C4=NC=C(C=C4)C=O,379.4,89033105,reactive_group
69856,C1=C2C=C(NC2=C(C=C1OCF)N=O)C=O,222.17,89040219,reactive_group
70183,C/C(=N/NC1=C(C=C(C=C1)OC(F)(F)F)N=O)/C=O,275.18,89063255,reactive_group
70250,C1=C(C=C(C(=C1C=O)OI)F)[N+](=O)[O-],311.01,89069676,zwitterion_or_nitro
70356,C1=CC(=CC=C1N=O)S(=O)(=O)N[C@@H](C/C=C/C(C(F)(F)F)N)C=O,365.33,89084961,reactive_group
70382,C1=C(C(=CC(=C1F)I)N=O)C=O,279.01,89090542,reactive_group
70501,CCOC(=O)C1=CNC(=C1C2=CC(=C(C=C2)N=O)F)C=O,290.25,89093522,reactive_group
70573,CC(C)C1=C(C(=C2CCCC3=C(C2=N1)C=C(C=C3)N=O)C4=CC=C(C=C4)F)C=O,388.4,89099534,reactive_group
70592,C1=CC(=C(C(=C1CC=O)F)OC2=CC(=CC(=C2)C#N)OC(F)F)[N+](=O)[O-],366.25,89100608,zwitterion_or_nitro
70650,C1=CC(=C(C(=C1N=O)F)C=O)F,171.1,89107721,reactive_group
70651,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2C=O)F)N=O,388.11,89107722,reactive_group
70652,COC1=CC(=C(C(=C1N=O)F)C=O)F,201.13,89107731,reactive_group
70653,COC1=CC(=C(C(=C1N=O)NC2=C(C=C(C=C2)I)F)C=O)F,418.13,89107747,reactive_group
70662,C1=C2C=C(NC2=C(C=C1OC(F)(F)F)N=O)C=O,258.15,89109052,reactive_group
70710,COC(=O)C1=CC(=C(C=C1N=CC=O)[N+](=O)[O-])F,254.17,89116106,zwitterion_or_nitro
70806,CCCC[C@](CC)(CS(=O)(=O)C1=C(C=C(C=C1)F)CC2=CC(=CC=C2)N=O)C=O,419.5,89130510,reactive_group
70829,C1=CC(=C(C=C1N=O)F)C=O,153.11,89133086,reactive_group
70960,C1=CC(=CC(=C1)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])C(F)(F)F)C=O,338.24,89152402,zwitterion_or_nitro
70961,C1=CC(=CC(=C1)NC(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-])C=O,338.24,89152409,zwitterion_or_nitro
71023,C1=CC(=C(C=C1OC2=C(C=C(C=C2)F)F)C=O)N=O,263.2,89159760,reactive_group
71255,COC1=C(C=C(C(=C1)F)CC=O)[N+](=O)[O-],213.16,89188820,zwitterion_or_nitro
71257,COC1=C(C(=C(C=C1)CC=O)F)[N+](=O)[O-],213.16,89188941,zwitterion_or_nitro
71269,C1=CC(=C(C(=C1)Cl)F)CC2=CC3=C(C(=C2)N=O)N(C=C(C3=O)C=O)CCO,388.8,89189553,reactive_group
71399,C(CC(C(CF)O)[N+](=O)[O-])C=O,179.15,89202037,zwitterion_or_nitro
71404,C1=C(C(=C(C(=C1[N+](=O)[O-])F)I)F)C=O,313.0,89202690,zwitterion_or_nitro
71465,CCOC(=O)C(C)(CC=O)C1=C(C=C(C=N1)C(F)(F)F)[N+](=O)[O-],334.25,89207235,zwitterion_or_nitro
71484,C1=C(C=C(C(=C1C=O)Cl)[N+](=O)[O-])C(F)(F)F,253.56,89208479,zwitterion_or_nitro
71487,C1=CC(=CC=C1C2=NC3=C(N2O)C=C(C=C3)[N+](=O)[O-])NC(=O)C4=C(C=C(C=C4)F)C=O,420.3,89209376,zwitterion_or_nitro
71554,C[C@@H]1CC(CN1C(=O)C2=C(C=C(C(=C2)C=O)OC)N=O)(F)F,312.27,89215557,reactive_group
71604,C1CN(CC=C1C2=C(C=CC(=C2F)F)[N+](=O)[O-])CC=O,282.24,89222138,zwitterion_or_nitro
71713,C1=CC(=CC=C1C=O)[C@H]([C@@H](CF)N=[N+]=[N-])O,223.2,89243749,zwitterion_or_nitro
71848,C1=CC(=C(C=C1O)O)C(C=O)OC2=CC(=C(C=C2)F)[N+](=O)[O-],307.23,89263932,zwitterion_or_nitro
71849,C1=CC(=C(C=C1O)O)C(C=O)OC2=CC(=C(C=C2)[N+](=O)[O-])F,307.23,89263964,zwitterion_or_nitro
71868,C1COCCN1C2=C(C=C3C(=C2)C(=NC(=N3)/C=C/C4=CC=C(O4)N=O)NC5=CC(=C(C=C5)O)C=O)F,489.5,89267299,reactive_group
71869,C1=CC(=C(C=C1NC2=NC(=NC3=C2C=CC(=C3)F)/C=C/C4=CC=C(O4)N=O)C=O)O,404.3,89267301,reactive_group
71870,CCCCCCCC1=C(C(=O)N2[C@@H](CSC2=C1C3=CC(=C(C=C3)F)F)C=O)[N+](=O)[O-],436.5,89267414,zwitterion_or_nitro
71884,C1[C@@H](N=C(S1)C2=NC3=C(C=C2)C=C(C=C3)OC4=C(C=CC(=C4)C(F)(F)F)[N+](=O)[O-])C=O,447.4,89269441,zwitterion_or_nitro
71970,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CSC(=N2)N3C(=C(C=N3)C=O)C(F)(F)F,368.29,89279544,zwitterion_or_nitro
71992,C1=C(C=C(C=C1N)S(F)(F)(F)(F)F)C=O,247.19,89283967,reactive_group
72085,CN(C)C1=CC(=CC(=C1)C=O)S(F)(F)(F)(F)F,275.24,89294140,reactive_group
72100,C1C[C@@H](N(C(=O)C1)CC#CCCCC=O)/C=C/C(CC2=C(C=CC=C2F)[N+](=O)[O-])O,416.4,89295409,zwitterion_or_nitro
72155,C(CCC/C=C/S(F)(F)(F)(F)F)CCCC=O,280.3,89303366,reactive_group
72232,CC1=NC(=C(C=C1)[N+](=O)[O-])C(C=O)F,198.15,89315295,zwitterion_or_nitro
72328,C1=CC(=C(C(=C1)F)OC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O)C=O,305.21,89326305,zwitterion_or_nitro
72364,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])OC(CF)(C=O)F,276.15,89334890,zwitterion_or_nitro
72537,C1=CC(=CC=C1C=O)OC2=C(C=C(C(=C2F)N)N=O)F,278.21,89366785,reactive_group
72539,C1=CC(=C(C=C1N=O)C(F)(F)F)CCC=O,231.17,89367525,reactive_group
72795,CN([C@@H](C=O)C(=O)NN=O)C(=O)C1=CC=C(C=C1)C#CC2=CC=C(C=C2)CN3CC(C3)OCCF,480.5,89416290,reactive_group
72871,C1=CC=C(C(=C1)C2=C(C=C(C=C2)[N+](=O)[O-])CC=O)OC(F)(F)F,325.24,89422850,zwitterion_or_nitro
72963,CN1C(=C(C=N1)[N+](=O)[O-])[C@]2(CCNCCC2C=O)NC(=O)C(F)(F)F,363.29,89479408,zwitterion_or_nitro
72964,CN1C(=C(C(=N1)C=O)[N+](=O)[O-])N2CCCC(CC2)NC(=O)C(F)(F)F,363.29,89479409,zwitterion_or_nitro
73082,C1=CC(=C(C=C1CC=O)C(F)(F)F)[N+](=O)[O-],233.14,89524879,zwitterion_or_nitro
73084,C1=CC(=C(C=C1CC=O)F)[N+](=O)[O-],183.14,89524904,zwitterion_or_nitro
73087,C1=CC(=C(C=C1[N+](=O)[O-])F)CCCCCCCCCCCCCCCC=O,379.5,89525361,zwitterion_or_nitro
73327,C1CCN(CC1)C2=CC(C(C=C2)(C3=CN(N=C3)C4=CC(=C(C=C4)Cl)C(F)(F)F)[N+](=O)[O-])C=O,480.9,89616093,zwitterion_or_nitro
73412,C1=CC(=C(C(=C1)Cl)C(C=O)C2=C(C=CC(=N2)Br)[N+](=O)[O-])F,373.56,89649907,zwitterion_or_nitro
73489,CCOC(=O)C1=NN(C(=C1C=O)N=[N+]=[N-])CC2=CC=CC=C2F,317.27,89690932,zwitterion_or_nitro
73497,C1=C(C=C(C=C1C(=O)O)S(F)(F)(F)(F)F)C=O,276.18,89699991,reactive_group
73757,C=CC(C=O)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],429.7,89815753,zwitterion_or_nitro
73787,C1=CC(=C(C(=C1C=O)C(=O)NN)[N+](=O)[O-])C(F)(F)F,277.16,89837303,zwitterion_or_nitro
73816,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C=O)Br)F,390.16,89858764,zwitterion_or_nitro
73817,C1=CC(=CC(=C1)[N+](=O)[O-])N2C(=C(C(=N2)C3=CC=C(C=C3)F)C=O)Br,390.16,89858844,zwitterion_or_nitro
73818,CC1=CC2=C(C(=C1)F)NC(=C2C=O)C3=CC=C(C=C3)[N+](=O)[O-],298.27,89858856,zwitterion_or_nitro
73832,CC1=C2C(=CC=C1)C(=C(N2)C3=C(C=CC(=C3)[N+](=O)[O-])F)C=O,298.27,89858948,zwitterion_or_nitro
73840,CN1C(=C(C(=N1)C2=C(C=C(C=C2)[N+](=O)[O-])F)C=O)Br,328.09,89858989,zwitterion_or_nitro
73849,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=C(C=CC(=C3)[N+](=O)[O-])F)C=O)Br,390.16,89859021,zwitterion_or_nitro
73851,C1=CC(=CC(=C1)F)N2C(=C(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C=O)Cl,345.71,89859030,zwitterion_or_nitro
73858,C1=CC=C(C(=C1)C2=NN(C(=C2C=O)Br)C3=CC(=CC=C3)[N+](=O)[O-])F,390.16,89859060,zwitterion_or_nitro
73870,CC1=CC2=C(C(=C1)F)NC(=C2C=O)C3=CC=CC=C3[N+](=O)[O-],298.27,89859129,zwitterion_or_nitro
73888,C1=CC(=CC(=C1)F)C2=C(C3=C(N2)C=CC(=C3)[N+](=O)[O-])C=O,284.24,89859189,zwitterion_or_nitro
73894,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC(=CC=C3)F)C=O)Br)[N+](=O)[O-],390.16,89859222,zwitterion_or_nitro
73908,CC(C)(C)N1C(=C(C(=N1)C2=CC(=C(C=C2)F)[N+](=O)[O-])C=O)Br,370.17,89859291,zwitterion_or_nitro
73914,CC(C)(C)N1C(=C(C(=N1)C2=C(C=CC(=C2)[N+](=O)[O-])F)C=O)Cl,325.72,89859312,zwitterion_or_nitro
73915,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC(=CC=C3)[N+](=O)[O-])C=O)Br)F,390.16,89859318,zwitterion_or_nitro
73923,C1=CC=C(C(=C1)C2=NN(C(=C2C=O)Br)C3=CC=C(C=C3)F)[N+](=O)[O-],390.16,89859348,zwitterion_or_nitro
73927,C1=CC2=C(C(=C1)F)NC(=C2C=O)C3=CC=C(C=C3)[N+](=O)[O-],284.24,89859362,zwitterion_or_nitro
73931,C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C3=C(N2)C=CC(=C3)F)C=O,284.24,89859378,zwitterion_or_nitro
73934,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=C(C=C(C=C3)[N+](=O)[O-])F)C=O)Cl,345.71,89859389,zwitterion_or_nitro
73938,C1=CC(=C(C=C1C2=NC=C(N2)C=O)[N+](=O)[O-])F,235.17,89859397,zwitterion_or_nitro
73946,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=CC(=C(C=C3)F)[N+](=O)[O-])C=O)Br,390.16,89859423,zwitterion_or_nitro
73947,C1=CC=C(C(=C1)C2=C(C3=C(N2)C(=CC=C3)F)C=O)[N+](=O)[O-],284.24,89859430,zwitterion_or_nitro
73949,CC1=CC2=C(C=C1)NC(=C2C=O)C3=C(C=C(C=C3)[N+](=O)[O-])F,298.27,89859439,zwitterion_or_nitro
73952,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=C(C=C(C=C3)[N+](=O)[O-])F)C=O)Br,390.16,89859444,zwitterion_or_nitro
73955,C1=CC(=CC(=C1)F)C2=NN(C(=C2C=O)Cl)C3=CC=C(C=C3)[N+](=O)[O-],345.71,89859455,zwitterion_or_nitro
73963,CC1=CC(=CC2=C1NC(=C2C=O)C3=CC=CC=C3F)[N+](=O)[O-],298.27,89859474,zwitterion_or_nitro
73989,CC1=C2C(=CC=C1)C(=C(N2)C3=CC(=C(C=C3)F)[N+](=O)[O-])C=O,298.27,89859578,zwitterion_or_nitro
73992,C1=CC(=CC=C1C2=NN(C(=C2C=O)Br)C3=CC=C(C=C3)F)[N+](=O)[O-],390.16,89859588,zwitterion_or_nitro
73993,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC(=CC=C3)F)C=O)Cl)[N+](=O)[O-],345.71,89859600,zwitterion_or_nitro
73994,CC1=CC(=CC2=C1NC(=C2C=O)C3=CC=C(C=C3)F)[N+](=O)[O-],298.27,89859601,zwitterion_or_nitro
74006,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=C(C=CC(=C3)[N+](=O)[O-])F)C=O)Cl,345.71,89859642,zwitterion_or_nitro
74013,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC=C(C=C3)F)C=O)Cl)[N+](=O)[O-],345.71,89859663,zwitterion_or_nitro
74017,CC1=CC2=C(C(=C1)F)NC(=C2C=O)C3=CC(=CC=C3)[N+](=O)[O-],298.27,89859671,zwitterion_or_nitro
74031,C1=CC=C(C(=C1)C2=NN(C(=C2C=O)Cl)C3=CC(=CC=C3)F)[N+](=O)[O-],345.71,89859739,zwitterion_or_nitro
74050,C1=CC=C(C(=C1)C2=C(C3=C(N2)C=CC(=C3)[N+](=O)[O-])C=O)F,284.24,89859805,zwitterion_or_nitro
74055,CN1C(=C(C(=N1)C2=C(C=C(C=C2)[N+](=O)[O-])F)C=O)Cl,283.64,89859828,zwitterion_or_nitro
74071,C1=CC=C(C(=C1)C2=NN(C(=C2C=O)Cl)C3=CC=C(C=C3)F)[N+](=O)[O-],345.71,89859887,zwitterion_or_nitro
74073,CC1=CC(=CC2=C1NC(=C2C=O)C3=CC(=CC=C3)F)[N+](=O)[O-],298.27,89859901,zwitterion_or_nitro
74074,CC1=CC2=C(C=C1)NC(=C2C=O)C3=CC(=C(C=C3)F)[N+](=O)[O-],298.27,89859905,zwitterion_or_nitro
74075,C1=CC(=CC=C1C2=NN(C(=C2C=O)Cl)C3=CC=C(C=C3)[N+](=O)[O-])F,345.71,89859906,zwitterion_or_nitro
74085,CN1C(=C(C(=N1)C2=CC(=C(C=C2)F)[N+](=O)[O-])C=O)Br,328.09,89859964,zwitterion_or_nitro
74089,CC(C)(C)N1C(=C(C(=N1)C2=C(C=CC(=C2)[N+](=O)[O-])F)C=O)Br,370.17,89859980,zwitterion_or_nitro
74090,C1=CC=C(C(=C1)C2=C(C3=C(N2)C=CC(=C3)F)C=O)[N+](=O)[O-],284.24,89859981,zwitterion_or_nitro
74107,C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C3=C(N2)C(=CC=C3)F)C=O,284.24,89860047,zwitterion_or_nitro
74113,CN1C(=C(C(=N1)C2=C(C=CC(=C2)[N+](=O)[O-])F)C=O)Br,328.09,89860067,zwitterion_or_nitro
74114,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=CC(=C(C=C3)F)[N+](=O)[O-])C=O)Cl,345.71,89860068,zwitterion_or_nitro
74126,C1=CC(=CC=C1C2=C(C3=C(N2)C=CC(=C3)F)C=O)[N+](=O)[O-],284.24,89860170,zwitterion_or_nitro
74131,CC(C)(C)N1C(=C(C(=N1)C2=CC(=C(C=C2)F)[N+](=O)[O-])C=O)Cl,325.72,89860205,zwitterion_or_nitro
74138,C1=CC(=C(C=C1F)C2=NC=C(N2)C=O)[N+](=O)[O-],235.17,89860260,zwitterion_or_nitro
74141,CN1C(=C(C(=N1)C2=C(C=CC(=C2)[N+](=O)[O-])F)C=O)Cl,283.64,89860279,zwitterion_or_nitro
74154,CC1=C2C(=CC=C1)C(=C(N2)C3=C(C=C(C=C3)[N+](=O)[O-])F)C=O,298.27,89860933,zwitterion_or_nitro
74393,C[C@](CC=O)(C1=C(C=CC(=C1)[N+](=O)[O-])F)NC(=O)N(CC=C)CC=C,349.4,89976550,zwitterion_or_nitro
74454,C1=CC=C(C=C1)COC2=C(C=C(C(=C2)F)C=O)[N+](=O)[O-],275.23,90015152,zwitterion_or_nitro
74457,C=CCOC1=C(C=C(C(=C1)F)C=O)[N+](=O)[O-],225.17,90015662,zwitterion_or_nitro
74458,C1=C(C(=CC(=C1[N+](=O)[O-])OC(F)(F)F)F)C=O,253.11,90015723,zwitterion_or_nitro
74474,C1=C(C=C(C=C1[N+](=O)[O-])F)CC=O,183.14,90020411,zwitterion_or_nitro
74475,C1=C(C=C(C=C1C(F)(F)F)[N+](=O)[O-])CC=O,233.14,90020456,zwitterion_or_nitro
74545,CC1(CN(C2=C1C(=C(C=C2OC)F)CC=O)C3=CC=CC=C3[N+](=O)[O-])C,358.4,90034746,zwitterion_or_nitro
74593,CN(C1CCCN1C(=O)C(F)(F)F)C2=C(C=C(C=C2)C=O)[N+](=O)[O-],345.27,90045025,zwitterion_or_nitro
74594,C1CC(N(C1)C(=O)C(F)(F)F)CNC2=C(C=C(C=C2)C=O)[N+](=O)[O-],345.27,90045026,zwitterion_or_nitro
74969,C1CC(CCC1NC2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)OC(C=O)N3CCC4=C(C3)C=CC(=C4)F,495.5,90176583,zwitterion_or_nitro
75058,C1=C(C=C(C(=C1C=O)Cl)[N+](=O)[O-])F,203.55,90209397,zwitterion_or_nitro
75083,C1=C(C(=CC(=C1[N+](=O)[O-])O)F)CC=O,199.14,90219590,zwitterion_or_nitro
75109,C1CC(N(C1)CC=O)C2=C(C=CC(=C2)[N+](=O)[O-])F,252.24,90238253,zwitterion_or_nitro
75148,CN1C(=C(C(=N1)C(=O)C(C(C=O)F)(F)F)[N+](=O)[O-])C(F)(F)F,333.14,90258836,zwitterion_or_nitro
75262,C1=CC(=C(C=C1N=[N+]=[N-])F)C=O,165.12,90284932,zwitterion_or_nitro
75417,C1=CC(=CC=C1SCCC=O)S(F)(F)(F)(F)F,292.3,90336561,reactive_group
75456,CC(=O)NC1=NC=C(C(=C1)C2=C(C=C(C=C2)[N+](=O)[O-])F)C=O,303.24,90357150,zwitterion_or_nitro
75632,C1=CC=C(C(=C1)C(C=O)C(C[N+](=O)[O-])C2=CC=C(C=C2)F)Cl,321.73,90405232,zwitterion_or_nitro
75647,COC(C(C[N+](=O)[O-])C(CC1=CC(=CC=C1)C(F)(F)F)C=O)OC,349.3,90405920,zwitterion_or_nitro
75662,C1=CC(=CC=C1C(C[N+](=O)[O-])C(C=O)C2=CC=C(C=C2)Cl)F,321.73,90406612,zwitterion_or_nitro
75663,C1=CC(=CC(=C1)Cl)CC(C=O)C(C[N+](=O)[O-])C2=CC=C(C=C2)F,335.8,90406670,zwitterion_or_nitro
75730,CC(C)(C=O)C1=C(C=C(C=N1)[N+](=O)[O-])C(F)(F)F,262.18,90422460,zwitterion_or_nitro
75966,C1=CC=C2C(=C1)C(=CN2CC3=CC(=CC(=C3)N=[N+]=[N-])C(F)(F)F)C=O,344.29,90436506,zwitterion_or_nitro
76030,C1=CC(=CC(=C1)C2=C(C=CC=C2F)[N+](=O)[O-])CC=O,259.23,90459660,zwitterion_or_nitro
76130,C1=CC(=CC=C1C=O)OC2=CC(=C(C(=C2)[N+](=O)[O-])CC(=O)N)C(F)(F)F,368.26,90711622,zwitterion_or_nitro
76186,C1=CC(=C(C=C1F)C(C=O)N=N)F,184.14,90734642,reactive_group
76602,C1CC2(CCC1(CC(COC3=CC=C(C=C3)F)C=O)N=N)C(=O)C(=NN)CC2(C4=CC=CC=C4)N=N,492.5,90948165,reactive_group
76672,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)Cl)F)C(C=O)[N+](=O)[O-],324.69,90985579,zwitterion_or_nitro
76707,C1=C(C=[N+](C2=C1NC(=O)C(=C2)CC=O)[O-])F,222.17,91002687,zwitterion_or_nitro
76736,C1CC1CC2=C(C(=CC(=C2)[N+](=O)[O-])C=O)F,223.2,91015202,zwitterion_or_nitro
76799,C1=CC(=CC=C1C=O)C(N=NC2=CC=C(C=C2)OC(F)(F)F)Cl,342.7,91045771,reactive_group
76934,C1COC(CO1)C2=CC=C(C=C2)SC3=C(C=C(C(=C3)C=O)[N+](=O)[O-])F,363.4,91108616,zwitterion_or_nitro
76951,CC1=CC(=C(C=C1)NC2=C(C=CC(=C2C=O)F)N=O)F,276.24,91114683,reactive_group
76987,C1CN(C(=O)CN1C2=C(C=C(C=C2)N=[N+]=[N-])F)CC=O,277.25,91131240,zwitterion_or_nitro
77041,C1C2=C(C=C(C=C2)NC(=O)NC3=CC=CC(=C3)C(F)(F)F)C(N=N1)CCC=O,390.4,91153685,reactive_group
77295,C[C@H]1CN(C[C@H](O1)C(F)(F)F)C2=C(C=CC=C2[N+](=O)[O-])C=O,318.25,91261610,zwitterion_or_nitro
77327,CC(C=O)N=NC1=CC=C(C=C1)F,180.18,91272872,reactive_group
77348,C1C(C(=CC=C1F)[N+](=O)[O-])C=O,171.13,91278104,zwitterion_or_nitro
77396,CC1(C=C(C=CC1([N+](=O)[O-])OCCCC=O)OC2=C(C=C(C=C2)C(F)(F)F)Cl)C(=O)O,463.8,91300533,zwitterion_or_nitro
77483,C1C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)C(N=N1)CCC=O,375.3,91336839,reactive_group
77485,C1=CC(=CC=C1C=O)C(C2=CC=C(C=C2)OC(F)(F)F)N=N,308.25,91338085,reactive_group
77495,C1=CC=C(C(=C1)C(C=O)N=N)F,166.15,91341421,reactive_group
77510,CCN1C=CC(=C1C=O)C2=CC(=C(C=C2)[N+](=O)[O-])F,262.24,91348924,zwitterion_or_nitro
77541,C1CC(CCC12C(=O)C(=NN)CC2(C3=CC=CC=C3)N=N)(C(C=O)C4=CC=C(C=C4)C(F)(F)F)N=N,498.5,91361203,reactive_group
77673,CC1(CC(NN1)C=O)C(=O)NC2=CC(=C(C=C2)[N+]#[C-])C(F)(F)F,326.27,91425277,zwitterion_or_nitro
77693,C1CN(CCN1C2=C(C=C(C=C2)C(=O)CCC=O)F)C(=O)C3=C(C=CC(=C3)[N+](=O)[O-])F,431.4,91433651,zwitterion_or_nitro
77725,C1=CC(=CC=C1C(C=O)N=N)F,166.15,91445706,reactive_group
77818,C1=CC(=CC=C1CN=NC2=CC=C(C=C2)OC(F)(F)F)C=O,308.25,91481533,reactive_group
77827,CC12C[C@@H](C(O1)(C3=C(N(C(=C23)O)C4=CC(=C(C=C4)[N+]#[C-])C(F)(F)F)O)C)C=O,392.3,91484338,zwitterion_or_nitro
77885,C[C@]1(CC(CN1C(=O)C2=CC(=C(C=C2[N+](=O)[O-])OCC3=CC=CC=C3)OC)(F)F)C=O,434.4,91508258,zwitterion_or_nitro
77923,COC1=C2C(=CC(=C1F)F)C(=O)C(=CN2C3CC3)C(C=O)[N+](=O)[O-],338.26,91521824,zwitterion_or_nitro
77943,C1=CC(=CC=C1N=NCC=O)F,166.15,91528315,reactive_group
77949,C1=CC(=CC=C1C(C=O)N=O)F,167.14,91530915,reactive_group
