id,bde_gxtb_kcal
63585,62.51
8365,82.001
46637,77.739
158081,80.817
8189,75.882
204133,81.645
22358,107.172
20623,87.116
124852,84.405
98303,104.825
165522,77.745
52405,108.285
155001,74.834
39468,70.208
74782,76.487
85535,90.039
119517,113.674
201687,81.445
519,66.766
151895,71.614
94974,106.098
115985,79.676
115875,107.834
191070,78.088
199103,
166175,76.673
156255,73.363
206026,75.583
219664,119.682
182491,79.556
73165,113.126
91187,118.433
89314,110.167
19964,70.861
49123,109.103
157808,76.811
219250,99.265
13774,73.789
87973,94.7
150223,74.965
144659,75.973
121098,109.626
178862,77.125
20528,78.859
85582,
133393,
105886,100.35
178893,62.132
109011,76.998
216754,103.968
52609,90.431
71738,73.645
37593,79.233
100578,113.646
116375,73.652
127952,
204877,70.644
93450,71.556
195610,75.584
52615,81.541
164650,79.081
141252,70.275
80853,75.738
189043,67.227
192233,66.981
15740,95.812
62984,79.36
123224,75.809
171148,
169107,70.225
155718,
26578,108.144
190781,82.888
19754,108.666
153401,76.659
151959,110.611
119330,74.696
141271,66.362
70960,103.187
29196,
74524,83.58
65096,107.1
132416,81.867
171333,72.484
166743,105.642
18664,75.456
35295,71.646
165755,64.978
83123,79.837
52033,65.049
198504,72.83
38274,110.697
54718,112.488
157263,77.67
219765,
210546,79.429
119146,86.556
188987,64.525
192584,68.501
50478,103.74
164702,79.054
31772,
144525,107.74
190143,74.182
211986,80.451
153391,77.711
197457,71.606
184077,72.466
198301,65.478
67099,89.177
109841,83.397
133762,75.512
130210,76.296
204922,
37232,65.748
34527,65.388
161558,73.572
210643,116.084
165138,105.921
58183,93.228
164935,63.27
76238,73.26
61703,72.119
11098,71.258
88436,
59163,69.051
107825,80.845
166027,110.1
165277,77.15
39980,73.527
123746,107.43
166037,104.019
58355,71.689
55624,107.447
158184,73.56
91442,79.054
132944,105.769
12184,68.856
214693,109.37
11795,74.875
16108,80.372
167523,108.398
179488,
96257,103.0
62269,109.011
72898,80.4
65574,107.271
78641,104.811
133349,75.861
49678,131.597
141179,70.568
20310,78.286
185477,107.827
149816,80.485
53935,71.925
157033,71.137
184484,75.212
158984,75.769
85990,84.61
207932,77.953
179708,66.129
124596,82.87
155697,74.321
196458,79.383
90217,77.474
100279,
48997,60.899
208716,84.769
104082,106.468
89357,106.023
200339,66.139
87616,75.412
179514,101.161
105622,80.554
123586,77.781
178798,103.561
144086,80.591
104726,106.807
45067,112.402
196461,104.54
48355,100.759
138084,72.389
210969,105.751
26536,61.075
208158,83.489
35907,119.853
165777,109.667
128749,84.171
215660,51.134
51340,102.927
140696,69.255
132392,
46361,70.704
26294,110.212
26564,118.366
32138,82.422
1468,68.673
162573,76.701
13132,75.701
215570,82.715
50108,62.915
41357,73.429
98703,109.293
142481,75.164
86105,78.715
216810,112.6
149287,83.135
64479,72.238
205807,85.519
77372,80.086
41735,77.445
188692,73.403
30275,70.617
54819,102.807
135225,70.501
186919,73.481
195352,72.381
1287,108.654
114702,61.463
3376,76.561
212993,106.906
50836,123.299
22444,77.498
214520,107.783
188731,71.469
133628,
178471,79.28
102817,
171705,107.017
189441,62.88
189110,73.677
32020,102.883
216259,68.496
57865,111.106
42065,78.309
190462,94.073
130686,62.658
8955,113.002
87963,118.349
193074,37.75
153013,
86630,88.505
154436,74.935
119944,59.528
220587,69.439
151072,74.997
157995,77.165
154833,90.346
127571,
209471,110.811
203306,111.45
127284,
35621,80.315
11099,74.68
145321,107.18
186415,77.66
150079,70.539
163304,77.252
165030,107.214
82203,83.122
38999,69.994
59354,70.625
155153,75.036
36528,81.216
152371,110.59
211614,73.502
139193,77.997
199534,
94714,108.501
171986,69.273
133373,76.71
115750,108.014
4688,76.957
94746,112.552
6647,69.348
9755,77.792
193902,66.395
75311,110.701
103752,72.335
71827,106.557
20450,80.186
50538,69.94
30235,79.484
144025,76.573
30916,74.492
64977,109.017
83266,103.271
218374,84.812
9864,69.425
108331,82.012
188839,71.419
63059,74.935
144312,104.884
71231,77.883
128924,82.025
41598,69.969
138669,113.954
35610,73.075
152760,107.709
85633,74.59
170200,66.908
127017,85.603
65612,79.046
11738,85.457
160718,78.469
193514,
65715,79.547
130593,71.747
210617,83.354
195444,69.272
62656,77.718
109203,107.953
94282,85.689
67617,83.306
40014,123.846
56766,88.541
161246,80.227
30798,77.312
193329,72.385
205534,111.453
49808,79.741
36589,79.892
20166,107.713
218249,106.539
70961,103.452
124091,115.069
177390,103.634
38058,106.763
216486,69.417
154261,72.318
206016,104.828
200350,84.279
183700,72.177
41790,83.286
65173,78.358
183605,73.58
185679,71.806
115813,109.186
72592,107.142
11951,75.292
20451,76.544
213386,65.027
44452,
219234,105.47
207158,77.409
216578,108.803
186691,80.197
220656,128.215
43515,112.326
179863,66.159
31897,102.555
110350,71.77
205732,127.349
207691,73.3
115226,76.147
193059,28.975
15789,76.412
158975,81.116
179823,74.77
95659,76.033
178799,104.289
156698,71.283
47027,102.856
98347,110.096
163699,102.655
156638,73.319
57387,76.712
107087,72.035
51531,117.454
41509,112.773
16812,62.716
189293,84.381
139070,73.575
105060,63.244
181834,109.541
87528,74.777
74815,106.177
212356,71.517
21237,
161465,78.136
34359,79.927
181760,79.494
207373,83.757
215624,-26.57
101901,76.654
107344,71.642
65098,75.547
189282,72.411
164776,33.34
128553,117.13
100127,115.292
120144,110.393
146143,73.266
177051,67.405
219774,77.657
33530,119.142
161704,74.216
194431,
121963,104.69
51969,77.079
97649,80.723
119334,77.374
211623,107.079
40519,105.011
50789,78.678
40473,109.748
67904,83.177
131794,82.889
179693,59.657
80493,88.348
61305,86.15
109816,105.221
218546,105.541
46930,104.868
90126,125.154
196446,78.787
208810,73.266
33127,88.018
122331,84.138
192573,33.36
74627,108.88
119877,107.885
205073,73.391
192245,76.867
192037,70.371
158192,76.417
151346,103.093
192988,70.919
62836,76.062
159608,72.959
29029,85.961
190997,78.402
116763,
154249,71.953
34209,75.534
31759,88.288
191142,74.048
204904,77.919
157586,74.349
109197,81.584
45856,70.812
91389,76.329
49312,107.755
140531,75.053
97964,111.598
123428,109.128
27838,101.194
215386,108.447
14653,77.722
180038,119.119
115386,102.619
127480,80.944
57683,62.18
165291,78.643
86668,110.022
195261,77.823
189986,72.137
177078,33.516
70300,77.358
9839,80.706
53850,82.389
131953,80.474
189453,71.585
155219,74.236
208,76.186
197650,68.641
182788,80.147
5849,106.327
55955,69.033
203272,106.882
88504,79.031
100551,104.639
192610,41.704
111956,81.687
134294,102.283
30503,103.5
144285,105.575
218828,110.901
149758,74.103
478,107.985
69787,87.813
19867,106.875
50389,104.484
4548,76.699
139945,77.329
152181,104.95
198668,
154709,77.145
112426,113.504
72932,77.84
100940,107.161
40003,111.525
35025,110.792
79047,101.235
190591,87.5
157932,73.693
34007,105.308
179981,66.188
169722,78.308
130063,75.61
198351,78.116
62427,65.814
100021,105.673
31807,74.713
141092,70.674
34095,74.062
151047,81.814
202321,66.031
194894,78.158
69623,103.683
62404,73.28
171636,73.807
33597,80.828
69843,78.76
998,111.302
36408,71.348
67980,107.714
209604,70.392
43244,81.823
54733,115.153
92670,106.927
127670,75.465
158794,83.537
20864,110.991
195853,76.113
54602,78.014
151607,77.279
70255,79.497
155370,81.036
160712,77.998
81411,75.231
133701,75.208
78483,78.153
209121,106.075
184329,79.921
100897,99.92
58574,108.777
112710,61.64
94863,106.989
105751,108.18
205907,110.511
193703,40.912
144611,74.954
159061,81.411
148410,75.195
86007,105.816
111203,107.164
202235,106.464
50240,104.542
113830,103.022
105146,72.181
162945,75.667
31008,63.429
213742,82.587
114035,110.94
160860,82.285
86392,70.209
97820,92.085
203412,102.645
105597,70.134
144396,73.078
20422,77.102
7533,108.687
43110,115.244
62812,73.8
157049,81.889
194030,55.503
81138,76.905
86562,105.018
50409,69.291
194060,73.514
208100,106.13
13278,118.718
154959,77.84
200593,82.91
20568,73.359
20134,105.219
179499,103.147
181712,
48773,105.862
165192,104.749
186467,107.773
54377,77.387
189315,73.337
149538,74.352
47800,115.266
153767,79.14
160344,74.739
203185,72.308
42687,72.315
154748,74.611
140594,
213035,81.016
27603,73.359
100403,107.338
196147,80.497
152131,104.486
88125,106.834
16895,114.8
197194,81.758
216889,119.139
194396,
1768,76.254
211498,119.264
61235,114.152
69538,107.792
42349,76.123
138908,76.102
165418,108.499
98286,105.46
100378,104.742
158373,76.12
217502,118.124
169799,71.685
53135,104.791
192279,80.522
165078,77.182
111204,82.832
162735,82.19
44572,79.884
144177,74.727
27801,83.051
23555,109.183
196448,77.705
42022,84.661
42367,76.021
185319,95.135
103569,104.39
66623,78.499
23497,85.92
87560,72.495
135284,72.563
10478,78.768
212745,78.601
33000,106.897
108062,73.811
47030,81.774
19781,107.187
101503,
219503,81.746
178864,68.115
125744,77.405
105338,75.63
179057,78.22
101063,106.334
156415,78.802
14816,81.305
26428,105.548
144764,76.778
18198,77.167
40396,107.629
6047,76.582
153439,76.662
194040,48.76
97104,107.134
141019,74.616
24271,109.483
183525,68.319
51948,81.092
134243,75.185
109768,69.385
108899,72.584
72377,104.606
125482,73.881
203959,93.261
191359,73.145
141376,70.659
135352,72.3
41791,107.044
217835,109.477
153598,74.289
170942,82.831
207209,87.114
156783,71.652
63298,75.454
16881,120.136
218631,79.754
5782,73.957
94876,
207157,110.228
184390,72.941
132059,69.998
153470,77.681
84282,87.995
29695,75.252
186621,80.446
146139,76.838
220678,114.527
102007,79.801
16966,76.576
80159,79.279
165422,64.574
201123,88.245
47782,70.419
203609,90.064
206407,76.041
56470,
9424,105.163
201711,122.268
72331,67.097
61108,70.61
52923,70.601
150560,73.576
12173,72.308
45216,109.449
40541,70.553
126084,77.436
22237,107.328
96258,52.246
171016,69.91
122525,74.084
209109,82.052
153072,84.768
183329,75.495
144034,73.525
211962,82.258
17475,75.241
176815,72.365
131011,83.176
153369,85.902
206684,
90207,115.153
90315,115.22
111300,76.474
147578,52.851
37215,105.347
170725,77.097
160851,
194014,70.741
54299,75.704
218842,102.636
107590,79.028
166410,112.731
118110,72.105
53783,105.756
99443,99.139
161119,83.767
121413,
124636,103.539
125619,83.791
4987,87.118
144206,71.519
114272,105.882
176963,35.476
219563,75.885
48410,111.475
39915,80.307
219036,49.238
33706,78.902
200582,71.339
31000,113.736
163182,73.759
151461,76.946
65114,58.934
4827,85.436
85714,105.54
129631,112.681
127779,
41145,71.202
19966,66.544
199249,76.257
57499,77.348
98380,106.415
59094,105.682
116137,56.223
103084,97.249
172005,104.539
123055,84.375
59475,73.947
154277,76.153
85493,109.401
32718,64.744
104714,106.487
21544,50.704
129244,75.313
147050,110.083
213313,74.651
145353,107.952
191924,69.407
35438,94.012
153823,77.294
207165,123.958
61704,71.592
71409,47.135
57869,74.234
24515,113.276
180006,61.672
209569,78.676
184237,105.684
16577,76.992
65875,106.483
87209,
160561,74.845
131986,83.988
115396,107.894
217322,69.858
463,69.315
150987,81.61
33440,107.785
44414,74.382
109086,
67896,112.028
111016,104.473
67927,76.63
191540,77.368
166489,83.982
133345,76.559
121427,100.035
171867,69.455
189608,111.413
132230,76.184
70439,110.69
76131,100.271
196438,78.246
203222,78.945
177050,68.279
108966,61.487
156232,73.552
117631,85.893
185893,105.739
96967,76.777
165003,75.484
151489,107.92
71857,73.92
151589,104.08
2095,119.905
62800,80.755
180010,64.672
217220,86.694
129980,69.207
113475,80.797
130728,50.9
117743,81.431
61452,75.218
195419,78.623
216106,90.104
86592,64.004
185452,102.135
182879,65.825
9334,112.943
13825,120.19
127461,67.756
146444,76.748
102517,83.49
118413,105.163
165012,104.506
131658,94.616
130277,76.171
193742,73.706
77679,
99456,102.488
15386,73.592
171213,67.817
194080,26.86
160410,79.88
158475,81.355
106570,77.173
122210,101.846
192031,74.696
184207,103.346
86818,112.303
44851,74.047
20944,78.836
153940,73.312
195864,78.321
99388,125.237
126148,80.926
19957,70.109
32135,78.94
16507,74.766
185566,73.434
121697,76.165
148356,74.624
99446,91.656
154304,86.598
117440,77.186
103224,101.098
28172,78.639
72148,105.114
219280,98.125
186815,104.652
214199,75.53
2142,79.373
128878,59.389
161461,76.62
111371,54.383
94085,106.607
32121,79.908
105430,115.117
152185,109.434
196947,81.702
196347,72.013
58687,70.619
32103,100.87
141115,70.116
107228,81.156
18756,81.957
119678,102.126
30003,80.872
23006,77.07
120673,104.045
193990,65.117
182795,72.316
85471,105.523
161177,
159155,82.749
198021,75.285
181632,68.858
65863,73.897
127710,77.949
127419,92.937
206881,112.36
207672,74.531
135181,72.987
85138,111.183
192937,35.848
159961,75.608
38191,113.714
166031,107.458
179963,67.231
92080,121.455
163085,73.431
75353,76.688
15152,72.587
197243,82.327
186130,102.895
96142,100.321
24293,104.872
4930,104.076
209102,82.471
4480,89.019
118214,
157735,76.984
66554,106.173
40349,107.357
119124,69.507
85655,73.143
176884,68.748
116111,90.986
20033,89.369
20158,101.579
472,68.859
24371,82.521
186301,87.879
152071,115.646
131172,
6536,83.175
192247,
105288,77.024
60146,82.078
84558,72.804
177495,
88170,109.161
36788,64.565
103237,111.47
105086,107.012
164073,109.794
91952,71.296
116151,95.248
160012,74.616
115278,106.596
212831,
62505,56.674
190052,73.904
32801,85.111
160929,79.268
33577,75.99
130303,75.277
3242,103.961
12120,111.383
183541,73.095
110344,82.933
48186,110.327
17578,109.235
57623,78.794
59821,86.321
138349,62.803
116500,109.986
54596,110.803
195176,112.386
189029,71.516
165559,111.768
165971,107.657
108652,82.13
184192,110.653
184967,111.094
147554,74.403
184770,104.842
57030,66.725
106433,28.169
13133,75.529
155933,76.994
49443,62.669
49909,77.621
177370,41.233
123403,
151497,77.437
72803,77.421
138672,102.043
193177,
105533,77.219
71160,86.835
160061,74.247
205322,103.845
71270,69.022
200600,77.655
22826,101.773
91955,71.961
14420,79.93
201094,90.523
53416,88.942
46959,98.683
165055,108.072
131825,105.452
155397,73.306
136247,68.36
74245,86.625
159442,73.499
153262,77.615
111158,101.957
137130,78.012
20149,105.481
115209,78.459
188785,78.204
13616,110.269
144909,108.486
118377,68.867
15738,104.782
117143,97.79
29488,
120160,86.041
112041,75.621
197399,74.63
61373,104.749
101181,110.208
142400,83.249
216135,82.394
20839,72.191
115716,105.634
136441,75.956
101104,77.053
33863,106.785
146387,74.778
74148,106.165
161263,74.946
115289,104.771
139592,73.15
31773,
163048,72.332
213625,73.005
94193,105.775
73265,107.534
216289,64.707
188781,78.381
57072,84.521
161505,82.259
97397,105.754
111152,58.887
161976,74.556
162494,74.551
179927,66.493
52453,114.45
92055,75.882
99147,103.831
163968,104.269
124770,106.823
63867,105.533
115905,111.968
44334,76.639
211251,112.05
147755,107.292
135333,72.8
192685,73.873
207697,77.187
196011,75.377
12271,72.817
129334,56.884
147728,110.147
179721,69.955
208586,76.517
152049,106.345
93806,109.238
120980,106.473
12026,84.476
50095,62.622
48726,105.443
132321,75.616
96127,74.013
125688,87.642
70071,109.743
176657,70.874
98445,110.63
41441,77.722
165832,110.663
141348,67.771
197558,71.839
25682,74.313
32585,77.59
28438,74.921
153640,78.187
100826,100.836
31644,66.985
141695,73.961
58392,110.334
51199,66.309
43391,79.327
105871,105.374
25487,104.587
136114,75.768
88625,73.849
102903,111.99
131628,71.595
198347,73.973
129536,103.938
192469,35.087
187503,29.407
144199,82.455
156583,
179646,107.186
43683,69.231
15713,71.521
49368,103.466
85137,80.354
71858,76.157
108865,72.218
133381,75.55
43922,76.458
202563,78.814
148575,117.8
193052,62.87
109355,81.123
213105,125.77
4432,88.947
122287,106.183
87300,65.712
198840,
3798,109.669
165045,111.086
69659,
199364,80.742
197561,80.051
67934,45.534
89547,94.983
202753,88.317
190266,73.596
123156,81.384
197013,69.984
48656,110.334
64037,115.905
57868,105.138
111112,105.589
80791,113.455
109761,76.443
156675,73.406
121454,100.909
128885,81.634
35543,98.455
70764,112.994
194717,78.707
43009,94.541
97737,103.563
55405,103.642
95191,110.741
37064,106.665
83176,104.017
147011,104.185
104290,102.767
65494,100.909
212706,72.175
78318,110.512
119550,106.712
178729,104.691
158931,80.348
12494,72.776
190292,77.242
128062,
89426,109.466
51320,106.868
213483,115.918
108289,75.753
165678,108.804
97578,113.061
179494,107.554
37823,111.791
58474,106.993
51119,107.38
13844,77.298
78554,106.3
31755,
160747,74.344
65731,71.185
127506,77.881
99391,46.865
73478,72.055
99873,102.41
176703,70.891
20099,68.482
158271,75.895
163665,69.914
114986,78.632
24838,101.832
75274,70.279
186971,59.407
217473,86.163
54085,
121967,108.704
67734,77.629
30042,80.754
14639,77.991
124888,
78461,109.588
132610,106.702
6448,76.391
183923,74.39
118340,73.516
14441,106.262
161835,78.072
184759,
171733,121.266
208405,77.07
95836,103.595
129566,104.74
208003,95.345
190245,74.31
40079,
89377,104.62
48588,
148565,110.013
193738,27.282
93540,61.151
138922,78.473
122716,110.62
106021,74.837
