ald_id,smiles,canon
RTFVCOKLKPRKIY-LURJTMIESA-N,C1[C@@H](C1(F)F)N2C=CC(=N2)C=O,O=Cc1ccn([C@H]2CC2(F)F)n1
NHMJYMJUXWDWPO-UHFFFAOYSA-N,C1CC1C2=C(NC=C2C=O)C3=CC=CC=C3F,O=Cc1c[nH]c(-c2ccccc2F)c1C1CC1
JXFFCVARRFIZBN-UHFFFAOYSA-N,CC(C=O)C1=C(C=C(C=N1)Br)C(F)(F)F,CC(C=O)c1ncc(Br)cc1C(F)(F)F
GGMRKQSZCFOHHY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=C(S3)C=O,O=Cc1cc2c(ccc3ccccc32)s1
XIFXUDFQUNPHLJ-UHFFFAOYSA-N,C1CC1C(CC=O)C2=CC=C(C=C2)C(F)(F)F,O=CCC(c1ccc(C(F)(F)F)cc1)C1CC1
AFSRWHDUEXNJCH-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C2=NN(C=C2C=O)SF)Br,O=Cc1cn(SF)nc1-c1cc(F)ccc1Br
AGMNMFXDTAJDNJ-UHFFFAOYSA-N,C1=C(C(=O)NC(=C1C(F)F)C=O)I,O=Cc1[nH]c(=O)c(I)cc1C(F)F
VMBWCKAFDOUFLA-UHFFFAOYSA-N,COC1=C(C(=NC=C1)C=O)C(F)F,COc1ccnc(C=O)c1C(F)F
CLQSOFYENBJXPP-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C2CCC(CC2)C3CCC(CC3)C=O)F,Cc1ccc(C2CCC(C3CCC(C=O)CC3)CC2)cc1F
XNPRBDVYBVDNPV-UHFFFAOYSA-N,C1=CC=C(C=C1)CNC2=NC=CC(=C2)C3=C(C=CC(=C3N)F)CC=O,Nc1c(F)ccc(CC=O)c1-c1ccnc(NCc2ccccc2)c1
OXQWZJRBNGULLQ-UHFFFAOYSA-N,CC1=CC(=NC(=N1)N2CCC(C(C2)C=C)(F)F)C=O,C=CC1CN(c2nc(C)cc(C=O)n2)CCC1(F)F
SXZPHYCOZQEYEV-UHFFFAOYSA-N,COC1=C(C2=CC=CC=C2N1)C=O,COc1[nH]c2ccccc2c1C=O
NLJVVQUQGRVZTA-UHFFFAOYSA-N,CC(C)(C)C(C)(C1=CN(N=N1)CC2=CC=C(O2)C=O)O,CC(C)(C)C(C)(O)c1cn(Cc2ccc(C=O)o2)nn1
LMSIORFSTFWGFY-CYBMUJFWSA-N,C1CN(C[C@H](N1)CC=O)CC2=CC=C(C=C2)F,O=CC[C@@H]1CN(Cc2ccc(F)cc2)CCN1
LMPKMJKBAFWZHL-UHFFFAOYSA-N,C1CC(CN(C1)CC2=CC(=C(C=C2)F)Br)C=O,O=CC1CCCN(Cc2ccc(F)c(Br)c2)C1
NDOABROWVPBWBY-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(NN=C2C=O)C(F)(F)F,O=Cc1n[nH]c(C(F)(F)F)c1-c1ccccc1
ZJNBAXPCALOFAM-UHFFFAOYSA-N,CNC1(C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC=O)C(=O)C(CS)N,CNC1(C(=O)C(N)CS)N=C(c2ccccc2F)c2cc(Cl)ccc2N(CC=O)C1=O
NMFQDWQKVOKEMT-UHFFFAOYSA-N,CN1C=C(SC1=O)C2C=C(CCO2)C3=NC(=C(C(=N3)N)C=O)CCC4(CC4)C(F)(F)F,Cn1cc(C2C=C(c3nc(N)c(C=O)c(CCC4(C(F)(F)F)CC4)n3)CCO2)sc1=O
DGLAEMCVXDXYKV-UHFFFAOYSA-N,C1=C(C(=O)C(=C(N1)C#N)C(F)F)C=O,N#Cc1[nH]cc(C=O)c(=O)c1C(F)F
JUSBUGJMIYKQSF-UHFFFAOYSA-N,CN1C2=C(CCC3=C2C=CC=N3)C(=N1)C(=O)N(CC=O)CC4=CC=CC=C4F,Cn1nc(C(=O)N(CC=O)Cc2ccccc2F)c2c1-c1cccnc1CC2
MCQYXZMUPYHHQH-INIZCTEOSA-N,C1=CC=C2C(=C1)C(=O)[C@](N2)(CC=O)C3=CC=CC=C3Br,O=CC[C@@]1(c2ccccc2Br)Nc2ccccc2C1=O
XZNHBYQYQUSZDZ-UHFFFAOYSA-N,CCOC(=O)CCCCC(CC1=CC(=C(C(=C1)F)O[Si](C(C)C)(C(C)C)C(C)C)F)C=O,CCOC(=O)CCCCC(C=O)Cc1cc(F)c(O[Si](C(C)C)(C(C)C)C(C)C)c(F)c1
CADQKYJRZAVJPV-UHFFFAOYSA-N,COCCOC1(C=CC(C(=C1F)C2=CC=CC=C2)(C#N)Cl)C(C=O)C3=CC=CC=C3,COCCOC1(C(C=O)c2ccccc2)C=CC(Cl)(C#N)C(c2ccccc2)=C1F
WRILJJGIAXPBHC-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NN(C=C2C=O)CCC#N)Br,N#CCCn1cc(C=O)c(-c2ccc(Br)cc2)n1
DOOXPTXTYAMDNO-UHFFFAOYSA-N,C1=CC=C(C(=C1)CN2C3=C(C(=CC=C3)F)C(=N2)C4=CC=C(O4)C=O)F,O=Cc1ccc(-c2nn(Cc3ccccc3F)c3cccc(F)c23)o1
HUSXPESNLIBCMT-PCHOHSICSA-N,C1=CSC(=C1)C2=C(C3=C(C=C(C=C3)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)OC2=O)C(F)(F)F,O=C[C@H](Nc1ccc2c(C(F)(F)F)c(-c3cccs3)c(=O)oc2c1)[C@@H](O)[C@H](O)[C@H](O)CO
WCVCJESZXUCCMJ-LLVKDONJSA-N,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)NC3=C(C=C(C=C3)Br)N)C=O,C[C@@H](Oc1cc(Nc2ccc(Br)cc2N)sc1C=O)c1ccccc1C(F)(F)F
HDOWGDJZMDRQHZ-GHXNOFRVSA-N,CC1=C(NC(=C1)C=O)/C=C\2/C3=CC=CC=C3NC2=O,Cc1cc(C=O)[nH]c1/C=C1\C(=O)Nc2ccccc21
GQMZEEKAPGWYJS-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)OC(CC=O)C1=CC(=C(N=C1)Cl)F,CC(C)(C)[Si](C)(C)OC(CC=O)c1cnc(Cl)c(F)c1
KCRRYOSHXIMXSZ-UHFFFAOYSA-N,CC(=O)NCC=O,CC(=O)NCC=O
VHGQJKHWVRAVDQ-UHFFFAOYSA-N,CC1=CC(=CC2=C1C(N(C2)CC3=CC=C(C=C3)OC(F)(F)F)C=O)C4=CC=C(C=C4)CN,Cc1cc(-c2ccc(CN)cc2)cc2c1C(C=O)N(Cc1ccc(OC(F)(F)F)cc1)C2
NJVIUSBOHYDBPH-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC(C1)C(C=O)C2=CC(=CC=C2)F,CC(C)(C)OC(=O)N1CCC(C(C=O)c2cccc(F)c2)C1
FAMKBCZXWCCRDF-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(C1=CC=C(C=C1)OC)C2=NC(=C(C=C2)C=O)F,COc1ccc(C(NC(=O)OC(C)(C)C)c2ccc(C=O)c(F)n2)cc1
QGYCMMMTGQLVTK-UHFFFAOYSA-N,CCC1=C(C=C(S1)C=O)SC2=CC=CC(=C2)C(F)(F)F,CCc1sc(C=O)cc1Sc1cccc(C(F)(F)F)c1
FVPDXTFETIIPIV-UHFFFAOYSA-N,C1CN(CCC1C=O)C2=CC=C(C=C2)C3C(COC4=C3C=CC(=C4)O)C5=C(C=C(C=C5)F)F,O=CC1CCN(c2ccc(C3c4ccc(O)cc4OCC3c3ccc(F)cc3F)cc2)CC1
ITILKCZBHWTJAT-UHFFFAOYSA-N,C1=CC(=CN2C1=CN=C2C=O)C(F)(F)F,O=Cc1ncc2ccc(C(F)(F)F)cn12
AVYCBSVKFWHBHD-UHFFFAOYSA-N,CN1C(=C(C(=N1)C(F)F)C=O)OC2=CC(=CC=C2)Br,Cn1nc(C(F)F)c(C=O)c1Oc1cccc(Br)c1
PNQJXJFXGVEQEH-VIFPVBQESA-N,C1=C([C@@H](NC(=C1Cl)C(F)(F)F)OCCC=O)C(=O)N,NC(=O)C1=CC(Cl)=C(C(F)(F)F)N[C@H]1OCCC=O
OQUGQLWJRJXLOV-UHFFFAOYSA-N,CCCC(CC=O)SC(=O)C,CCCC(CC=O)SC(C)=O
YPZMPEPLWKRVLD-JAIWFUSLSA-N,C([C@@H]([C@@H]([C@H]([C@H]([C@@H](C=O)O)O)O)O)O)O,O=C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
PQQWMZUICPTURB-TYJDENFWSA-N,C1CNOC2=C(C1C3=C(C=CC(=C3)[C@H](CC=O)N)F)C=CC=C2F,N[C@@H](CC=O)c1ccc(F)c(C2CCNOc3c(F)cccc32)c1
JSACOMOHBFMBEU-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)N2C(=CC(=N2)C=O)C(F)(F)F,O=Cc1cc(C(F)(F)F)n(-c2cccc(F)c2)n1
IZMJDHQIJASPMZ-UHFFFAOYSA-N,CC(C)(C)C1=CC=CC(=C1)C2=C(C=C3C(=C2)C=C(N3)C=O)F,CC(C)(C)c1cccc(-c2cc3cc(C=O)[nH]c3cc2F)c1
XWPVHYBRIIHPSA-UHFFFAOYSA-N,CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)OC)OC)C(=O)NC(CC4CCNC4=O)C=O)C,COc1ccc(OCC(=O)N2CC3C(C2C(=O)NC(C=O)CC2CCNC2=O)C3(C)C)cc1OC
TVPKCKNSIWALHB-UHFFFAOYSA-N,CC1=NN(C=C1C=O)C2=CC=C(C=C2)[N+](=O)[O-],Cc1nn(-c2ccc([N+](=O)[O-])cc2)cc1C=O
NRPARTHTHRTTMK-UHFFFAOYSA-N,CC(C=O)N1CCNCC1,CC(C=O)N1CCNCC1
WNHOQFTXELXVKY-UHFFFAOYSA-N,C1=CC2=C(C(=C1)Br)C(=CN2C(=O)C3=CC=C(C=C3)C(F)(F)F)C=O,O=Cc1cn(C(=O)c2ccc(C(F)(F)F)cc2)c2cccc(Br)c12
GATWYPGVLLOYQL-UHFFFAOYSA-N,CCN(CC)CC1=C(C(=NC=C1)F)C=O,CCN(CC)Cc1ccnc(F)c1C=O
HEHFACLCDJDCJN-UHFFFAOYSA-N,CC(=C)C(=O)OCC=O,C=C(C)C(=O)OCC=O
KCKNQLFNIUZYCW-UHFFFAOYSA-N,CC1=NC(=C2N1C=C(C=C2)F)C=O,Cc1nc(C=O)c2ccc(F)cn12
XABNRCGCQCEZCK-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OCCCC=O,O=CCCCOC(=O)c1ccccc1
CRNDJMDTCXWNNG-UHFFFAOYSA-N,CCCCCCCN1C=CN=C1C=O,CCCCCCCn1ccnc1C=O
HPEMQCFJPXREND-UHFFFAOYSA-N,CC1=C(OC2=C1C=C(C=C2)OC)C=O,COc1ccc2oc(C=O)c(C)c2c1
UYUXSRADSPPKRZ-SQOUGZDYSA-N,C(=O)[C@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,O=C[C@@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O
RZTBHZZEWQRJRM-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C(=CN2S(=O)(=O)CC=CC3=CN=CC=C3)C=O)F,O=Cc1cn(S(=O)(=O)CC=Cc2cccnc2)c(-c2ccccc2)c1F
LHTPXOZPAVVVLR-UHFFFAOYSA-N,C1=CC(=C(C=C1F)CC2=C(C=NO2)C=O)Cl,O=Cc1cnoc1Cc1cc(F)ccc1Cl
CUTJJRZGPOKACB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)C(C)(C)CC(CC=O)(C(F)(F)F)O,Cc1ccc(F)cc1C(C)(C)CC(O)(CC=O)C(F)(F)F
NGIAJARCCQLWOG-UHFFFAOYSA-N,CC1=CC(=CC(=C1)N2C(=C(N=N2)C=O)C3=CC=C(C=C3)F)C,Cc1cc(C)cc(-n2nnc(C=O)c2-c2ccc(F)cc2)c1
KSBATTIYZHYYFR-NTUHNPAUSA-N,CC/C=C/C1=C(C(=C(N=C1C(C)C)C(C)C)C=O)C2=C(C=C(C=C2)F)OCC3=CC=CC=C3,CC/C=C/c1c(C(C)C)nc(C(C)C)c(C=O)c1-c1ccc(F)cc1OCc1ccccc1
FNGCCIXIPOQOOP-UHFFFAOYSA-N,CC1=C(C(=C(C=C1)C(F)F)OC)CCC=O,COc1c(C(F)F)ccc(C)c1CCC=O
CERSJNWUEKNQHN-UHFFFAOYSA-N,C1=C(C(=NC(=C1[N+](=O)[O-])C(F)F)C=O)C(F)(F)F,O=Cc1nc(C(F)F)c([N+](=O)[O-])cc1C(F)(F)F
DGBFZTIQHWODKP-UHFFFAOYSA-N,C1CC(CCC1C=O)SCC2=CC=C(C=C2)Cl,O=CC1CCC(SCc2ccc(Cl)cc2)CC1
WERVPNVYCGUZET-LMVFSUKVSA-N,C(C([C@H]([C@@H]([C@H](C=O)O)O)O)(O)O)O,O=C[C@H](O)[C@@H](O)[C@H](O)C(O)(O)CO
WGZIOUBZGJQNRC-UHFFFAOYSA-N,CC(C)(C=O)C1=C(C(=CC(=C1)Br)F)O,CC(C)(C=O)c1cc(Br)cc(F)c1O
LWSPGIWEKGMRPF-LLVKDONJSA-N,CC(C)[C@@H](CO)NC1=NC(=CN=C1N)C2=C(C=CO2)C=O,CC(C)[C@@H](CO)Nc1nc(-c2occc2C=O)cnc1N
ZSXPQGILSIMVCG-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C2=C(C=NN2)C=O)F,COc1ccc(-c2[nH]ncc2C=O)cc1F
DJTIIGARGVNQBY-UHFFFAOYSA-N,CC(C1=CC(=C(C=C1)F)Br)(C2=CN(C(=C2)C=O)CCF)N=C(N)N(C)C=O,CN(C=O)C(N)=NC(C)(c1ccc(F)c(Br)c1)c1cc(C=O)n(CCF)c1
IABULGOPOHHYJK-UHFFFAOYSA-N,C1=C(SC(=C1Cl)Br)C=O,O=Cc1cc(Cl)c(Br)s1
NRTJFKCCCRSDPL-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1C=C(N=C1CC(F)(F)F)C=O,CC(C)(C)OC(=O)n1cc(C=O)nc1CC(F)(F)F
OZMMQJGKRNVOCX-UHFFFAOYSA-N,CC1CC(C2=C(O1)C=CC(=C2)F)C=O,CC1CC(C=O)c2cc(F)ccc2O1
VIXDDNWAOPMQOI-UHFFFAOYSA-N,CCCCCCC(C=C)C=O,C=CC(C=O)CCCCCC
JDFQYJVBHFDJPF-UHFFFAOYSA-N,CC1=CC2=C(C=C1F)NC=C2C=O,Cc1cc2c(C=O)c[nH]c2cc1F
YIIWFQYUXYHNOE-UHFFFAOYSA-N,C1=C(C(=CC(=C1F)Br)F)NC2=C(C(=NC=N2)Cl)C=O,O=Cc1c(Cl)ncnc1Nc1cc(F)c(Br)cc1F
PPCPVXISTYIUQX-JTQLQIEISA-N,C[C@](CC1=CC=CC=C1)(C=O)N,C[C@@](N)(C=O)Cc1ccccc1
DWLFIIXXIIXZGK-DTWKUNHWSA-N,C=C[C@H]1CNCC[C@@H]1CC=O,C=C[C@H]1CNCC[C@@H]1CC=O
IOGJEKWXZOSSRQ-UHFFFAOYSA-N,CCOC(=O)C(C1=CC=CC=C1)N2C=C(C=N2)C=O,CCOC(=O)C(c1ccccc1)n1cc(C=O)cn1
IFBKTJZJSMKTJM-UHFFFAOYSA-N,COC1=C(C=CC(=C1O)CCC=O)C(F)(F)F,COc1c(C(F)(F)F)ccc(CCC=O)c1O
FJKPQMWIBZFGHB-UHFFFAOYSA-N,COC1=NC=CC(=C1C=O)C2=CC(=CC(=C2)Cl)F,COc1nccc(-c2cc(F)cc(Cl)c2)c1C=O
HAHODJVJTSUZRJ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C3=C(N2)C(=CC(=C3)F)Cl)CCC=O,O=CCCc1c(-c2ccccc2)[nH]c2c(Cl)cc(F)cc12
QDKQFMYALZSEMS-UHFFFAOYSA-N,CC(CC(C(=O)C)(F)F)C=O,CC(=O)C(F)(F)CC(C)C=O
YVGZWIWBIVJQMP-UHFFFAOYSA-N,CC1=CC(=CN=C1OCC(C(F)F)(F)F)C(C)N2CC3=C(C2C=O)C=CN=C3NC(=O)C(C)C,Cc1cc(C(C)N2Cc3c(ccnc3NC(=O)C(C)C)C2C=O)cnc1OCC(F)(F)C(F)F
VTSXOOPIRKBVIM-UHFFFAOYSA-N,C1=CC2=C(C=C1F)N(C=C(C2=O)C=O)CC3=CC(=CC(=C3)F)F,O=Cc1cn(Cc2cc(F)cc(F)c2)c2cc(F)ccc2c1=O
PGCXLLGBTXQQSR-UHFFFAOYSA-N,C1=C(C=C(C=C1F)F)CN(CC=O)C(=O)O,O=CCN(Cc1cc(F)cc(F)c1)C(=O)O
LFBXKXCHAIGWAE-UHFFFAOYSA-N,CC1=CC2=C(C=C1)N3C(=CC(=C3C=O)C4=CC=CC=C4)C=C2,Cc1ccc2c(ccc3cc(-c4ccccc4)c(C=O)n32)c1
LYUGITUBDGRTAD-UHFFFAOYSA-N,C1=C(NC(=O)C(=C1C=O)C(F)F)C#N,N#Cc1cc(C=O)c(C(F)F)c(=O)[nH]1
KIXCXWZFGKRNPR-ZJUUUORDSA-N,C1[C@@H]([C@]1(C=O)Cl)C2=CC=CC=C2,O=C[C@@]1(Cl)C[C@@H]1c1ccccc1
DIJBWVZCLRDCHJ-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)OCC2CCC(CC2)(C=O)F,Cc1ccc(S(=O)(=O)OCC2CCC(F)(C=O)CC2)cc1
GLYJDGOEIQHUDT-UHFFFAOYSA-N,C1CC1N(CC(=O)NCC2=C(C(=CC=C2)Cl)F)C(=O)CN3C=C(C4=CC=CC=C43)CC=O,O=CCc1cn(CC(=O)N(CC(=O)NCc2cccc(Cl)c2F)C2CC2)c2ccccc12
GHJZHFAUYASDBU-HSZRJFAPSA-N,CN1C(=CC(=N1)C=O)C2=CC=C(C=C2)[C@@]3(C(=O)NC(=O)N3)CN4C=C5C=CC(=CC5=C4O)F,Cn1nc(C=O)cc1-c1ccc([C@@]2(Cn3cc4ccc(F)cc4c3O)NC(=O)NC2=O)cc1
GGSPEUKALBBPFA-AJTFRIOCSA-N,C1CCC(C1)C[C@@H]2CC(C3=C([C@@H]2C4=CC=C(C=C4)N5CCC(CC5)C=O)C=CC(=C3)O)(F)F,O=CC1CCN(c2ccc([C@H]3c4ccc(O)cc4C(F)(F)C[C@H]3CC3CCCC3)cc2)CC1
DSYAZWPFDOGOCF-UHFFFAOYSA-N,C1=C(C(=C(N2C1=CN=C2)C=O)F)Cl,O=Cc1c(F)c(Cl)cc2cncn12
AFVLLWZTBYCGGR-UHFFFAOYSA-N,C1=CC=C(C=C1)C(CC=O)C(=C(F)F)F,O=CCC(C(F)=C(F)F)c1ccccc1
MTVFSKBKWKCAIP-UHFFFAOYSA-N,C1=CC=C(C=C1)N2C(=C(SC2=O)C=O)Cl,O=Cc1sc(=O)n(-c2ccccc2)c1Cl
VPHMJDIATACIHY-UHFFFAOYSA-N,C1=CC=C(C(=C1)CN2C(=C(N=N2)C=O)C(F)(F)F)F,O=Cc1nnn(Cc2ccccc2F)c1C(F)(F)F
BFXBHCIOPNJXSL-UHFFFAOYSA-N,CC1=C(C(=NN1CC2=C(C=CC(=C2F)Br)F)C)C=O,Cc1nn(Cc2c(F)ccc(Br)c2F)c(C)c1C=O
UUWDDEBAMBKSOJ-UHFFFAOYSA-N,C=CCC(CCCCC=O)O,C=CCC(O)CCCCC=O
DMBULRMPQRGKQQ-UHFFFAOYSA-N,C1CC1N(CC=O)C(=O)C2=CC=C(C=C2)C3=NOC(=N3)C(F)(F)F,O=CCN(C(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1)C1CC1
OFNVGIYXVDHPRP-UHFFFAOYSA-N,CC1(COC(N1C2=NC(=CS2)C3=CC(=C(C=C3)F)CN)C=O)C,CC1(C)COC(C=O)N1c1nc(-c2ccc(F)c(CN)c2)cs1
WQTZLFQPENQUQE-UHFFFAOYSA-N,C1=CC(=C(C=C1CCC=O)C(F)(F)F)F,O=CCCc1ccc(F)c(C(F)(F)F)c1
HWMKJEOHTDOVEJ-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)C=O)F)C(F)F)I,O=Cc1ncc(I)c(C(F)F)c1F
GFVGUTOEFOHWJJ-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)Cl)CC2=CC3=C(C(=C2)F)N(C=C(C3=O)C=O)CCO,O=Cc1cn(CCO)c2c(F)cc(Cc3cccc(Cl)c3Cl)cc2c1=O
IMJSTSDFUNMCTR-UHFFFAOYSA-N,CC(C)(C=O)N(CC#N)C(=O)N(C)C1=CC(=C(C=C1)C#N)C(F)(F)F,CN(C(=O)N(CC#N)C(C)(C)C=O)c1ccc(C#N)c(C(F)(F)F)c1
HXXHIKHTBBZYSE-SFHVURJKSA-N,C1C[C@H](N(C1)C(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3)C=O,O=C[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1
WZMXYSQWZCSXPG-UHFFFAOYSA-N,C(=O)C(N)OC(=O)C(F)(F)F,NC(C=O)OC(=O)C(F)(F)F
DSXSLRYMXWHNPF-UHFFFAOYSA-N,C1=C(C=NC(=C1C=O)N)I,Nc1ncc(I)cc1C=O
FIYUKWDVNOJKHT-UHFFFAOYSA-N,C1CCN(CC1)C(C=O)C2=CC=CC=C2,O=CC(c1ccccc1)N1CCCCC1
GUJYDAJBPLLHFQ-UHFFFAOYSA-N,CC1=CC(=C(N=C1C(F)F)OC)C=O,COc1nc(C(F)F)c(C)cc1C=O
HBYLIYFKAYSCML-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)[N+](=O)[O-])C=O)OC(F)(F)F)I,O=Cc1c([N+](=O)[O-])ncc(I)c1OC(F)(F)F
XTQCKYDETMABHN-UHFFFAOYSA-N,CC(CC=O)C1=C(C(=C(C(=C1F)F)F)F)F,CC(CC=O)c1c(F)c(F)c(F)c(F)c1F
ARCZFLGBMQWOTQ-OADYLZGLSA-N,C[C@H]1C(NC2=C(C(=C(C=C2)Cl)Cl)C(=N1)C3=C(C=CC=C3F)F)C=O,C[C@@H]1N=C(c2c(F)cccc2F)c2c(ccc(Cl)c2Cl)NC1C=O
CPCMIVAREJITRM-UHFFFAOYSA-N,C1=CN=C(N=C1)C2=CC(=C(C=C2)CC=O)F,O=CCc1ccc(-c2ncccn2)cc1F
PFWUUCBJOWFFNE-UHFFFAOYSA-N,CC1(CCCC1=O)C=O,CC1(C=O)CCCC1=O
VNPXWLJSAUTKHL-NSHDSACASA-N,CC1=CC=C(N1CCCC[C@@H](C(=O)O)N)C=O,Cc1ccc(C=O)n1CCCC[C@H](N)C(=O)O
RIJHWQXAHPRKAO-UHFFFAOYSA-N,C1=CC(=C(N=C1C=O)Cl)F,O=Cc1ccc(F)c(Cl)n1
JBOCHKZIEQQHFT-UHFFFAOYSA-N,CCC1C(C1(C=O)C2=CC=C(C=C2)CC(F)(F)F)(C)Cl,CCC1C(C)(Cl)C1(C=O)c1ccc(CC(F)(F)F)cc1
RMJVZQZRSFFNTK-UHFFFAOYSA-N,C1=CC2=NC=C(C(=C2C=C1C(F)(F)F)N)C=O,Nc1c(C=O)cnc2ccc(C(F)(F)F)cc12
LCUYPYPJOZVLOO-UHFFFAOYSA-N,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC(=CC=C3)[N+](=O)[O-])C=O)Br)F,O=Cc1c(-c2cccc([N+](=O)[O-])c2)nn(-c2ccccc2F)c1Br
IGRHECYPYVVAJZ-UHFFFAOYSA-N,CC(=O)N(C(C=O)N1CC(C(C1=O)NC(=O)O)C2=C(C=C(C=C2F)OC)F)N,COc1cc(F)c(C2CN(C(C=O)N(N)C(C)=O)C(=O)C2NC(=O)O)c(F)c1
FGBSITKWTRVADL-UHFFFAOYSA-N,CC(=CCC(C)(C=C)C=O)C,C=CC(C)(C=O)CC=C(C)C
IWPQGOFASZCDLF-RYUDHWBXSA-N,CCCCCC[C@@H](C=O)[C@H](COC)C#N,CCCCCC[C@@H](C=O)[C@@H](C#N)COC
LMIFEQDKMZKZJT-UHFFFAOYSA-N,COC(=O)C1=CC(=C(S1)Cl)C=O,COC(=O)c1cc(C=O)c(Cl)s1
LNQDHRYYKPCFOT-UHFFFAOYSA-N,CC1=C(C=CN=C1C=O)N2CCOCC2,Cc1c(N2CCOCC2)ccnc1C=O
LQESUDCUFBIXDY-UHFFFAOYSA-N,CN(C)C1=CN2C(=C(N=C2C(F)(F)F)C=O)C=C1,CN(C)c1ccc2c(C=O)nc(C(F)(F)F)n2c1
SQXJNGGAHFSLDX-UHFFFAOYSA-N,CN(C1=C(C(=C(C(=C1F)F)F)F)F)C(=O)N2CCN(CC2)CCC=O,CN(C(=O)N1CCN(CCC=O)CC1)c1c(F)c(F)c(F)c(F)c1F
OYUWWEOSVVEGEM-IBGZPJMESA-N,C1=CC=C(C=C1)C[C@@H](C=O)NC(=O)C2=NC(=NC=C2Cl)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3,O=C[C@H](Cc1ccccc1)NC(=O)c1nc(NS(=O)(=O)c2ccc3ccccc3c2)ncc1Cl
HCWJFVVHRWHNTD-UHFFFAOYSA-N,CCOP(=O)(CCCC=O)OCC,CCOP(=O)(CCCC=O)OCC
CSKLDYZCZHUVGV-UHFFFAOYSA-N,CC1=CNC(=C(C1=O)C=O)C(F)F,Cc1c[nH]c(C(F)F)c(C=O)c1=O
RMXSCMPOCBBIHB-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)N2C(=C(C(=N2)C3=CC(=CC=C3)F)C=O)C4=CC=C(C=C4)Cl)C,Cc1cc(C)c(-n2nc(-c3cccc(F)c3)c(C=O)c2-c2ccc(Cl)cc2)c(C)c1
WRIACKRFXQHWMI-ACCUITESSA-N,CCOC(=O)/C=C/C1=C(C2=C(N1C)C=CC(=C2OCC3=CC=CC=C3)OC)C=O,CCOC(=O)/C=C/c1c(C=O)c2c(OCc3ccccc3)c(OC)ccc2n1C
QPQVCBBAMMKCNJ-UHFFFAOYSA-N,C1CN(CCC1C=O)C2=CC(=C(C=C2)N3CCC(=O)NC3=O)F,O=CC1CCN(c2ccc(N3CCC(=O)NC3=O)c(F)c2)CC1
SYUPCPQWXZBTRV-UHFFFAOYSA-N,CC1=C(C=CC(=C1)F)S(=O)(=O)N2C=C(C=C2C3=CC=CC=C3)C=O,Cc1cc(F)ccc1S(=O)(=O)n1cc(C=O)cc1-c1ccccc1
HWZAJELTYPTDGA-UHFFFAOYSA-N,C1C(NC(O1)C=O)C2=CC=CC=C2F,O=CC1NC(c2ccccc2F)CO1
VDFHNXIBYOZIJK-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Br)OCC=O)F,O=CCOc1c(F)cccc1Br
LDTADWAOSPRJTQ-UHFFFAOYSA-N,C1=CSC(=N1)C2=CC=C(O2)C=O,O=Cc1ccc(-c2nccs2)o1
HVSZUQZPLLSOAP-VNGSWXTBSA-N,CCOC1=C(C=CC(=C1)[C@H]2C(SC(C2C3=CC=C(C=C3)F)N(C)C4=CC=C(C=C4)F)C=O)O,CCOc1cc([C@H]2C(C=O)SC(N(C)c3ccc(F)cc3)C2c2ccc(F)cc2)ccc1O
UROWQPIQPBLJER-UHFFFAOYSA-N,CN1C=C(C2=C(C=CC=C21)C3CC3(C(=O)OC)C(=O)OC)C=O,COC(=O)C1(C(=O)OC)CC1c1cccc2c1c(C=O)cn2C
